FC5,T7,P7,O1,2,P8,T8,FC6,label
4096.92,4331.28,4612.82,4049.74,4604.1,4172.82,4205.64,4183.08,1
4112.31,4327.18,4597.44,4046.67,4602.05,4176.41,4207.69,4195.9,1
4122.05,4348.21,4631.79,4077.95,4611.28,4200.51,4226.15,4196.41,1
4118.97,4350.26,4618.97,4084.62,4605.64,4184.62,4218.46,4191.79,1
4136.41,4375.38,4655.9,4109.74,4655.38,4230.77,4244.62,4195.38,1
4132.82,4343.08,4624.1,4106.15,4603.59,4206.67,4211.28,4183.59,0
4117.95,4319.49,4600.51,4052.31,4614.36,4196.92,4245.64,4236.92,1
4136.92,4345.13,4615.9,4048.21,4584.62,4166.67,4164.62,4111.28,0
4151.79,4323.08,4612.82,4074.36,4601.03,4193.33,4218.46,4204.62,0
4110.26,4362.05,4629.74,4075.9,4609.74,4210.26,4255.9,4216.92,0
4100,4330.26,4617.44,4072.82,4595.38,4186.67,4205.13,4159.49,0
4131.28,4381.03,4648.21,4086.15,4625.64,4205.64,4222.56,4193.33,0
4137.44,4351.79,4623.59,4084.1,4620,4207.69,4251.79,4222.05,1
4123.08,4335.38,4615.38,4065.13,4601.54,4185.13,4202.56,4165.13,0
4119.49,4342.05,4626.67,4073.85,4606.15,4192.31,4217.95,4189.74,0
4124.1,4331.79,4608.72,4062.56,4622.56,4206.15,4232.31,4181.54,1
4101.03,4343.59,4624.62,4049.74,4618.46,4178.46,4217.44,4176.41,0
4186.67,4401.54,4674.87,4125.13,4662.05,4241.03,4256.41,4207.18,1
4109.23,4338.97,4614.36,4044.1,4619.49,4197.95,4240,4194.36,1
4121.03,4358.46,4633.85,4095.38,4626.15,4200.51,4237.95,4220.51,1
4123.59,4336.92,4615.38,4074.36,4612.31,4212.31,4234.87,4186.15,0
4159.49,4380,4674.87,4114.87,4656.41,4237.95,4280.51,4255.9,0
4105.64,4331.79,4609.23,4058.97,4605.64,4181.54,4228.72,4202.56,1
4135.9,4334.36,4615.38,4071.79,4613.85,4201.54,4236.92,4198.97,1
4136.41,4358.97,4648.21,4103.59,4645.13,4221.54,4252.31,4230.26,0
4110.77,4343.08,4620.51,4076.41,4628.72,4193.33,4226.67,4211.79,0
4124.62,4330.26,4613.85,4056.92,4603.08,4193.85,4212.82,4190.26,1
4136.41,4350.77,4638.97,4082.56,4641.54,4222.05,4254.87,4207.18,0
4138.46,4359.49,4630.77,4071.28,4635.38,4214.87,4242.56,4221.54,1
4120,4336.41,4600,4064.1,4592.82,4177.44,4218.97,4188.72,1
4109.23,4332.31,4614.87,4048.72,4611.79,4186.67,4225.64,4191.28,1
4163.08,4372.82,4644.62,4102.56,4633.33,4212.82,4240,4209.23,1
4116.41,4346.67,4629.74,4063.08,4613.85,4213.85,4231.79,4209.74,0
4122.56,4332.31,4628.72,4086.15,4620.51,4212.31,4241.03,4208.72,0
4123.59,4337.95,4618.46,4047.69,4594.87,4180.51,4228.21,4197.95,1
4127.18,4336.41,4613.85,4069.23,4602.56,4203.59,4232.82,4201.03,0
4118.46,4342.05,4631.28,4105.64,4620,4201.54,4217.95,4186.15,1
4108.21,4342.56,4620.51,4063.59,4611.79,4193.33,4221.03,4194.36,0
4158.46,4374.36,4649.23,4089.74,4633.85,4200.51,4229.74,4210.77,0
4109.23,4344.62,4617.95,4053.85,4609.23,4190.77,4201.54,4165.64,0
4101.03,4356.92,4631.28,4074.36,4608.72,4204.1,4244.62,4206.15,0
4146.67,4340,4609.23,4071.79,4628.21,4209.74,4236.92,4205.64,0
4107.69,4343.08,4628.21,4083.59,4627.69,4197.44,4232.31,4189.23,0
4113.85,4337.44,4609.74,4057.95,4612.31,4189.23,4215.38,4185.64,0
4123.08,4334.36,4613.33,4070.77,4587.18,4182.56,4232.82,4196.92,1
4155.38,4372.31,4642.56,4097.44,4635.9,4201.03,4214.36,4195.9,0
4131.79,4344.62,4618.46,4073.85,4610.26,4187.18,4222.05,4196.92,0
4114.87,4346.67,4619.49,4068.21,4615.9,4200.51,4231.79,4191.28,0
4152.31,4360.51,4630.26,4113.33,4613.33,4219.49,4232.82,4210.26,1
4123.08,4327.18,4617.44,4082.05,4618.97,4198.97,4226.67,4189.74,1
4109.74,4335.9,4619.49,4064.62,4612.31,4198.46,4213.85,4193.33,0
4124.1,4328.21,4609.74,4068.72,4594.87,4198.46,4237.95,4192.31,0
4115.38,4342.05,4612.31,4072.82,4596.92,4185.64,4222.05,4195.9,1
4117.44,4336.92,4617.44,4058.97,4615.9,4196.92,4229.23,4197.95,0
4106.15,4327.18,4627.69,4066.67,4619.49,4211.28,4243.59,4212.82,0
4113.85,4323.08,4620,4057.44,4611.28,4204.1,4229.74,4201.03,0
4125.64,4357.44,4634.36,4078.97,4626.67,4205.64,4243.59,4210.77,0
4122.56,4349.74,4632.31,4088.21,4625.13,4221.54,4255.38,4225.64,1
4114.87,4347.69,4627.69,4107.18,4633.33,4219.49,4235.38,4221.03,1
4190.77,4409.74,4713.85,4145.13,4695.38,4274.36,4318.46,4303.08,0
4092.31,4317.95,4600.51,4046.15,4611.28,4187.18,4223.08,4193.85,0
4103.59,4348.72,4633.33,4085.64,4629.23,4224.1,4256.41,4221.54,0
4111.28,4342.05,4624.62,4067.69,4622.05,4206.67,4236.41,4208.72,1
4116.41,4337.95,4613.85,4058.46,4626.67,4205.13,4230.77,4202.05,0
4131.28,4343.08,4615.38,4068.21,4604.62,4207.69,4262.05,4221.54,1
4120,4348.72,4615.9,4063.59,4608.21,4192.31,4207.18,4188.21,0
4133.85,4335.38,4632.82,4073.85,4621.54,4211.28,4229.74,4205.64,0
4102.05,4334.36,4602.05,4040.51,4611.28,4204.1,4225.13,4203.08,1
4090.26,4330.77,4621.54,4102.56,4643.59,4226.67,4241.54,4185.64,1
4145.13,4327.69,4615.9,4077.95,4620,4209.74,4229.23,4209.23,0
4132.31,4350.77,4619.49,4076.41,4622.05,4186.15,4229.23,4213.33,0
4120.51,4332.82,4616.41,4090.26,4619.49,4200.51,4232.82,4196.92,1
4191.28,4424.1,4703.59,4167.18,4690.77,4275.38,4310.77,4304.62,1
4104.62,4343.08,4622.56,4073.85,4616.41,4193.85,4220,4197.44,0
4126.15,4337.95,4614.36,4051.79,4579.49,4179.49,4209.74,4177.44,1
4101.54,4329.74,4608.72,4083.08,4602.56,4192.82,4219.49,4181.54,0
4140.51,4328.72,4600.51,4061.03,4616.41,4188.72,4220,4180,0
4105.64,4335.38,4613.33,4070.26,4596.41,4186.67,4224.62,4189.23,1
4113.33,4325.64,4609.23,4040.51,4594.87,4189.23,4216.92,4189.23,1
4109.23,4344.62,4620,4063.59,4627.18,4209.74,4232.31,4173.85,1
4135.38,4351.79,4626.67,4094.36,4625.13,4205.64,4230.77,4218.97,1
4121.54,4336.41,4615.9,4073.33,4599.49,4197.95,4235.9,4204.1,0
4100,4336.92,4606.15,4047.69,4611.79,4195.9,4226.15,4200.51,1
4153.33,4335.9,4616.41,4075.38,4623.59,4204.1,4232.31,4196.41,0
4119.49,4334.36,4625.64,4077.44,4607.18,4205.13,4238.97,4179.49,0
4133.33,4354.87,4621.54,4074.87,4603.59,4182.56,4224.1,4193.33,1
4122.56,4337.44,4605.64,4057.95,4612.82,4181.54,4220,4189.74,1
4152.31,4347.69,4614.87,4062.56,4595.9,4187.18,4201.54,4201.03,1
4099.49,4334.87,4609.23,4055.9,4596.92,4167.18,4193.85,4156.41,1
4134.36,4323.08,4613.85,4076.92,4605.13,4189.74,4225.13,4174.87,1
4107.69,4346.67,4629.74,4071.28,4598.97,4185.64,4225.13,4196.92,0
4097.95,4325.64,4616.41,4051.79,4600.51,4188.72,4235.38,4205.13,0
4137.44,4349.23,4615.38,4060,4601.03,4184.1,4187.69,4132.31,0
4101.03,4336.92,4613.33,4063.08,4613.33,4178.97,4212.31,4172.31,1
4105.13,4327.69,4603.08,4054.36,4594.87,4176.92,4212.82,4189.23,1
4116.92,4333.85,4616.41,4065.64,4620,4192.31,4213.85,4192.31,0
4090.26,4341.03,4622.05,4106.15,4627.18,4216.92,4224.62,4183.08,1
4137.44,4349.23,4626.67,4069.23,4606.67,4203.59,4221.03,4188.21,0
4117.95,4335.38,4602.05,4046.15,4592.31,4181.03,4197.95,4176.41,1
4122.56,4338.97,4624.62,4053.33,4600.51,4197.95,4223.59,4196.92,1
4118.97,4322.05,4607.69,4058.46,4608.72,4197.44,4242.56,4236.92,1
4108.72,4350.26,4629.74,4108.21,4620.51,4209.74,4223.08,4222.05,1
4148.72,4362.56,4652.31,4094.36,4626.15,4201.54,4233.33,4208.72,0
4127.18,4342.56,4617.44,4067.18,4612.82,4197.44,4218.46,4200,0
4169.74,4324.1,4605.13,4060.51,4610.26,4199.49,4224.1,4216.92,0
4102.05,4343.08,4626.67,4085.13,4623.59,4195.9,4224.62,4207.18,0
4090.77,4326.15,4607.69,4042.56,4610.26,4190.77,4230.77,4192.31,1
4117.95,4337.95,4618.46,4056.41,4613.85,4194.36,4209.74,4162.56,0
4126.15,4332.31,4622.56,4055.38,4618.46,4208.72,4245.64,4219.49,0
4108.21,4325.64,4611.79,4065.64,4614.87,4197.95,4214.87,4205.13,1
4105.13,4326.67,4623.59,4081.03,4633.33,4228.21,4267.18,4215.9,0
4100,4333.33,4598.97,4061.03,4595.9,4173.33,4214.36,4189.23,1
4145.64,4370.77,4642.05,4092.31,4668.21,4205.64,4232.82,4220.51,0
4156.41,4347.69,4629.74,4074.36,4611.79,4184.1,4224.62,4190.26,0
4128.21,4344.62,4616.92,4053.85,4620,4203.08,4241.54,4217.44,1
4096.41,4335.9,4615.38,4091.79,4610.26,4186.15,4213.33,4197.44,1
4126.15,4335.9,4617.95,4056.41,4617.95,4203.08,4239.49,4162.05,0
4137.44,4341.03,4621.54,4073.33,4590.77,4183.59,4236.92,4208.21,1
4126.67,4338.46,4622.05,4061.03,4625.13,4194.87,4228.21,4200.51,1
4108.72,4329.23,4618.46,4084.1,4616.41,4208.21,4237.44,4196.41,1
4112.31,4326.67,4602.56,4050.26,4624.1,4206.67,4229.74,4189.74,0
4135.9,4341.54,4627.18,4109.74,4604.1,4204.1,4199.49,4164.62,0
4120,4334.36,4617.95,4061.03,4605.64,4188.72,4218.97,4203.59,0
4124.62,4359.49,4625.13,4057.95,4599.49,4209.74,4241.54,4198.97,0
4089.74,4329.74,4610.26,4050.77,4603.59,4173.85,4177.44,4147.18,0
4108.21,4329.74,4609.74,4043.08,4613.85,4193.33,4224.62,4203.59,0
4106.67,4333.33,4625.13,4104.1,4640.51,4223.08,4229.23,4182.56,1
4132.82,4343.59,4624.62,4090.77,4629.23,4219.49,4262.56,4223.08,1
4141.54,4332.82,4609.23,4051.28,4583.59,4170.77,4185.64,4166.15,1
4202.56,4431.79,4725.13,4157.95,4707.69,4298.97,4342.56,4314.87,0
4108.21,4336.92,4615.38,4059.49,4608.72,4169.74,4211.79,4171.79,1
4124.62,4343.59,4629.74,4087.18,4617.95,4194.87,4233.85,4210.26,1
4106.15,4337.44,4618.46,4061.03,4616.41,4213.85,4242.56,4217.44,0
4110.77,4344.62,4616.92,4075.38,4597.44,4193.33,4218.46,4201.54,0
4099.49,4341.03,4620.51,4054.87,4610.77,4204.1,4239.49,4177.95,0
4121.54,4322.56,4615.9,4069.23,4593.33,4177.95,4215.38,4183.59,0
4185.64,4337.95,4608.72,4061.03,4614.87,4185.13,4217.95,4208.72,0
4107.18,4334.87,4625.64,4086.67,4617.44,4203.08,4226.15,4190.77,0
4097.95,4323.08,4617.44,4053.85,4620,4191.79,4219.49,4191.79,0
4120,4333.33,4614.87,4068.72,4623.08,4209.74,4229.23,4209.74,1
4118.97,4334.36,4616.41,4041.54,4613.85,4208.72,4228.72,4194.87,1
4102.05,4330.77,4618.46,4071.28,4617.44,4191.28,4220,4197.44,0
4105.13,4333.85,4624.1,4066.15,4616.41,4198.97,4229.23,4205.64,0
4203.08,4419.49,4696.41,4145.13,4682.56,4269.23,4305.13,4289.74,1
4112.82,4336.92,4615.38,4072.31,4612.82,4200,4229.74,4205.64,1
4177.95,4391.28,4672.31,4133.33,4662.56,4238.97,4266.67,4204.62,1
4150.77,4361.54,4637.44,4110.26,4627.69,4212.31,4243.08,4234.36,1
4117.44,4342.05,4610.26,4068.21,4607.69,4192.82,4234.36,4201.03,1
4100,4326.15,4608.72,4086.15,4613.33,4205.64,4224.62,4201.03,0
4127.18,4338.97,4622.56,4088.21,4603.08,4177.44,4225.13,4194.87,1
4112.31,4341.03,4606.15,4043.59,4603.08,4193.33,4226.67,4206.67,1
4108.72,4337.44,4620,4068.21,4625.13,4200.51,4237.95,4169.74,0
4133.85,4336.92,4626.15,4063.59,4594.87,4188.72,4228.21,4182.05,0
4120,4355.9,4617.95,4057.95,4625.64,4210.77,4254.87,4207.18,1
4105.13,4336.41,4615.9,4073.33,4605.64,4199.49,4213.85,4180.51,0
4169.74,4381.54,4654.36,4089.23,4643.59,4211.79,4241.54,4221.03,0
4121.03,4345.13,4626.15,4103.59,4605.13,4185.64,4223.08,4202.56,0
4150.26,4362.05,4630.26,4116.92,4604.62,4210.77,4227.69,4201.54,1
4120.51,4350.77,4629.23,4092.82,4618.46,4201.03,4230.26,4202.05,1
4141.03,4352.31,4623.59,4084.1,4633.33,4203.08,4249.23,4230.26,0
4106.15,4331.28,4611.79,4038.46,4619.49,4205.64,4233.85,4192.31,1
4115.38,4329.23,4623.59,4071.28,4600,4189.23,4232.82,4195.38,0
4113.33,4330.26,4622.05,4086.67,4607.69,4203.59,4228.21,4165.64,0
4135.38,4369.74,4650.26,4105.13,4663.59,4237.44,4263.08,4217.95,1
4111.28,4326.15,4596.92,4061.54,4584.1,4170.77,4206.67,4182.05,1
4138.97,4338.97,4616.92,4066.67,4608.21,4203.59,4235.9,4209.23,1
4123.08,4327.18,4600.51,4055.9,4588.72,4182.05,4209.23,4182.05,1
4118.46,4339.49,4609.74,4063.08,4621.54,4206.67,4229.23,4189.23,1
4132.82,4330.26,4607.69,4054.87,4578.97,4161.54,4186.67,4118.46,0
4123.08,4357.95,4607.69,4091.28,4605.64,4193.33,4228.72,4197.95,0
4142.05,4344.62,4618.46,4050.26,4612.31,4218.97,4233.85,4209.74,0
4121.54,4345.64,4617.44,4073.33,4617.95,4200.51,4211.79,4197.95,0
4140.51,4350.26,4615.9,4075.9,4588.21,4183.59,4241.03,4232.82,1
4093.85,4337.95,4622.56,4062.05,4610.77,4200.51,4231.79,4171.79,0
4108.21,4322.05,4612.31,4053.85,4626.15,4202.56,4242.56,4196.41,0
4130.26,4325.64,4612.82,4061.54,4594.87,4185.64,4204.1,4170.77,1
4104.1,4329.74,4611.79,4053.85,4592.31,4180,4190.77,4151.79,1
4154.36,4331.28,4597.44,4073.33,4597.95,4183.08,4209.23,4220.51,0
4121.03,4329.74,4615.9,4081.54,4595.9,4189.74,4213.33,4191.79,0
4098.46,4332.82,4629.74,4097.95,4617.95,4202.56,4215.9,4190.77,0
4094.36,4346.15,4631.79,4071.28,4618.46,4213.85,4230.77,4204.62,0
4138.46,4347.69,4628.72,4085.64,4617.44,4201.03,4231.28,4197.44,1
4126.67,4353.33,4622.05,4090.26,4614.36,4198.97,4224.62,4196.41,1
4125.64,4354.87,4619.49,4072.82,4616.41,4185.64,4233.85,4213.33,1
4144.62,4345.13,4635.38,4062.05,4618.46,4209.23,4224.62,4199.49,0
4122.56,4349.74,4631.79,4092.31,4616.41,4210.26,4251.28,4217.95,1
4135.9,4363.08,4650.77,4084.62,4627.69,4209.23,4251.28,4239.49,0
4118.97,4347.18,4613.85,4065.13,4597.44,4192.31,4222.56,4196.92,1
4153.33,4335.9,4607.18,4055.38,4602.56,4194.36,4223.08,4221.54,0
4095.9,4328.72,4613.33,4058.46,4616.41,4195.38,4225.13,4166.15,1
4120,4328.21,4602.56,4068.21,4617.44,4192.82,4223.08,4191.79,0
4133.33,4347.69,4625.64,4078.46,4613.85,4210.26,4272.82,4238.46,1
4103.08,4317.44,4613.33,4061.03,4625.64,4207.18,4230.26,4192.82,1
4121.54,4339.49,4613.33,4052.82,4587.69,4166.15,4158.97,4107.18,0
4121.03,4349.23,4616.92,4060.51,4612.82,4194.87,4228.21,4213.33,0
4120,4335.9,4615.38,4060.51,4612.82,4194.87,4220,4193.85,0
4134.87,4348.72,4628.21,4109.74,4598.97,4198.97,4206.67,4174.36,0
4106.15,4322.05,4602.56,4056.92,4618.46,4185.64,4223.59,4195.9,1
4152.31,4354.36,4641.54,4071.79,4621.54,4216.41,4231.79,4205.13,0
4131.79,4358.97,4641.03,4089.23,4629.23,4205.64,4244.62,4227.69,0
4087.69,4330.77,4620.51,4087.69,4631.79,4203.08,4234.87,4210.26,0
4095.9,4344.62,4629.74,4083.08,4616.41,4213.33,4249.23,4228.21,0
4111.28,4337.44,4629.74,4081.03,4605.64,4202.05,4240.51,4200.51,0
4107.69,4338.46,4626.15,4047.18,4598.46,4179.49,4222.05,4197.44,0
4128.72,4323.59,4616.41,4053.33,4617.95,4213.85,4245.13,4223.59,0
4136.92,4355.9,4635.38,4070.77,4611.28,4202.05,4227.18,4211.28,0
4120.51,4347.18,4625.13,4070.77,4616.41,4206.67,4228.72,4211.28,0
4110.26,4348.72,4616.41,4069.74,4614.87,4186.15,4219.49,4177.44,0
4140.51,4354.36,4633.85,4084.1,4631.79,4213.85,4237.95,4210.77,1
4098.46,4329.23,4615.9,4072.31,4594.36,4190.77,4217.95,4189.23,0
4123.08,4344.62,4631.79,4074.87,4603.08,4188.21,4234.87,4191.28,0
4123.59,4348.21,4617.44,4047.69,4607.69,4207.18,4228.72,4191.79,1
4122.56,4339.49,4616.92,4053.85,4614.36,4203.08,4223.08,4196.41,0
4083.59,4332.31,4600.51,4063.59,4605.13,4190.26,4225.13,4192.31,1
4122.56,4338.97,4625.13,4080.51,4603.08,4194.36,4234.87,4195.38,0
4102.56,4345.13,4622.56,4103.59,4602.05,4196.92,4212.31,4185.13,0
4118.46,4333.85,4587.69,4097.95,4621.54,4206.67,4243.59,4223.08,0
4105.64,4321.03,4609.23,4044.1,4610.26,4192.82,4220.51,4191.28,0
4122.56,4331.28,4594.87,4042.56,4622.56,4208.72,4228.21,4212.82,1
4106.67,4336.92,4617.44,4063.59,4621.54,4211.79,4238.97,4211.79,1
4116.41,4335.38,4617.95,4045.13,4593.33,4185.13,4220.51,4193.85,1
4099.49,4345.13,4616.41,4066.67,4616.41,4175.9,4210.77,4173.33,0
4138.46,4376.92,4643.08,4088.21,4615.38,4202.05,4230.26,4205.64,0
4115.9,4336.41,4615.9,4063.59,4610.77,4197.95,4237.44,4201.54,0
4115.38,4343.59,4617.95,4066.67,4610.77,4185.64,4214.36,4182.56,0
4092.31,4324.62,4612.82,4071.79,4632.82,4209.74,4237.44,4206.15,1
4118.97,4335.38,4615.9,4053.33,4607.69,4185.13,4226.67,4197.95,0
4138.97,4336.41,4618.46,4088.72,4630.77,4211.79,4227.18,4178.46,1
4126.67,4347.18,4613.33,4037.44,4608.21,4205.13,4233.33,4210.26,1
4124.62,4344.1,4615.38,4061.03,4599.49,4184.1,4212.82,4188.72,0
4107.69,4342.05,4617.95,4065.13,4628.21,4211.28,4236.41,4173.33,1
4122.05,4345.13,4616.41,4074.36,4610.77,4206.15,4228.21,4204.62,1
4129.74,4332.31,4616.92,4061.03,4599.49,4180.51,4208.72,4182.56,1
4137.95,4326.15,4609.74,4063.08,4598.46,4189.23,4244.1,4185.64,1
4117.44,4341.54,4628.72,4077.95,4629.74,4203.59,4235.38,4216.92,0
4121.54,4330.77,4620,4078.46,4602.05,4196.92,4240.51,4204.62,0
4105.64,4332.82,4620,4072.31,4597.44,4196.41,4214.87,4169.23,0
4091.79,4337.44,4617.44,4066.15,4608.21,4193.85,4225.64,4206.15,0
4122.05,4344.1,4617.95,4087.18,4605.64,4200.51,4229.23,4204.1,0
4202.56,4425.13,4701.03,4150.77,4686.15,4264.62,4303.08,4293.85,1
4234.36,4439.49,4736.41,4165.64,4724.62,4310.77,4348.21,4325.64,0
4103.08,4325.64,4611.28,4074.36,4624.1,4202.05,4244.62,4222.56,1
4187.69,4394.36,4667.69,4126.67,4669.74,4255.38,4272.82,4210.77,1
4105.13,4335.38,4596.92,4049.23,4606.15,4196.92,4225.13,4205.64,1
4144.62,4346.15,4615.9,4047.69,4596.92,4174.36,4218.46,4184.1,1
4120,4335.38,4614.87,4069.74,4605.64,4192.31,4191.79,4161.54,1
4103.08,4329.23,4615.38,4052.31,4613.33,4195.9,4223.08,4206.67,0
4133.85,4345.64,4629.23,4106.15,4604.62,4197.44,4211.79,4173.33,1
4137.95,4333.33,4614.87,4057.95,4615.9,4212.31,4229.23,4209.23,1
4122.56,4331.28,4621.54,4054.87,4606.15,4205.64,4224.1,4189.74,1
4113.33,4332.82,4603.59,4047.18,4610.26,4202.56,4215.38,4208.21,1
4117.95,4353.85,4627.18,4099.49,4616.41,4190.77,4233.85,4221.54,1
4105.13,4331.28,4627.69,4067.69,4627.18,4203.08,4240,4170.77,0
4122.56,4336.92,4623.08,4058.97,4627.69,4205.64,4229.23,4161.03,1
4135.9,4373.85,4646.67,4098.46,4652.31,4235.38,4246.15,4216.41,0
4137.44,4353.85,4627.69,4070.26,4608.21,4197.44,4223.59,4192.31,0
4107.18,4343.59,4625.64,4076.92,4611.79,4202.56,4244.62,4217.95,0
4135.38,4314.87,4599.49,4066.15,4595.38,4178.97,4222.56,4191.79,1
4113.85,4332.82,4618.46,4075.38,4628.72,4202.56,4233.85,4205.64,0
4113.85,4344.1,4630.26,4066.15,4630.26,4212.82,4246.67,4180,0
4122.05,4330.26,4623.08,4059.49,4621.03,4213.33,4250.77,4221.54,0
4106.15,4333.33,4614.87,4040,4604.62,4190.26,4223.59,4204.62,0
4126.15,4328.21,4636.92,4080.51,4630.77,4215.38,4236.41,4206.67,0
4125.64,4332.82,4630.77,4071.79,4612.82,4199.49,4225.13,4185.64,0
4156.92,4325.64,4605.13,4063.08,4602.56,4208.72,4217.44,4209.74,0
4140,4350.26,4623.59,4074.36,4596.92,4202.56,4247.18,4210.26,1
4142.56,4360.51,4628.21,4095.38,4630.77,4205.13,4239.49,4222.56,1
4112.82,4335.9,4612.82,4069.23,4625.13,4201.03,4234.36,4190.26,1
4136.92,4343.59,4622.05,4082.05,4600,4196.41,4232.82,4194.36,1
4130.77,4328.21,4616.92,4073.85,4610.26,4178.46,4205.13,4190.77,0
4122.05,4341.54,4627.69,4085.64,4612.82,4205.64,4221.54,4194.36,0
4103.08,4322.56,4613.85,4049.74,4613.85,4198.46,4227.69,4183.08,0
4120.51,4334.36,4615.38,4063.59,4605.64,4189.74,4216.92,4199.49,0
4137.44,4348.21,4633.85,4058.46,4625.64,4213.85,4251.79,4225.64,0
4123.59,4337.44,4634.87,4085.64,4634.36,4212.82,4234.87,4210.77,0
4090.77,4319.49,4603.59,4054.36,4608.21,4181.03,4222.56,4189.74,1
4132.31,4349.74,4619.49,4063.59,4601.03,4205.13,4218.46,4201.54,0
4121.54,4347.69,4630.77,4112.82,4611.28,4203.59,4200.51,4159.49,1
4140.51,4333.85,4617.44,4087.69,4612.82,4205.13,4226.67,4197.95,0
4105.64,4326.15,4616.92,4052.31,4600.51,4182.56,4227.69,4196.92,0
4133.85,4345.64,4625.64,4074.87,4624.62,4212.82,4245.13,4214.87,1
4118.97,4318.97,4598.97,4063.08,4602.56,4182.05,4208.72,4174.36,1
4142.05,4345.13,4619.49,4073.33,4588.72,4178.97,4240.51,4207.69,1
4106.67,4325.13,4618.46,4088.21,4605.13,4191.79,4214.36,4183.59,0
4138.46,4353.85,4622.05,4091.79,4618.46,4209.23,4238.97,4223.59,1
4110.77,4350.77,4625.64,4078.97,4620.51,4206.15,4235.38,4205.13,1
4104.1,4339.49,4624.1,4078.46,4618.46,4198.46,4227.18,4177.95,0
4117.44,4336.41,4585.64,4033.33,4605.13,4173.85,4216.92,4180,0
4131.28,4347.18,4625.64,4086.15,4629.74,4210.26,4253.85,4209.23,1
4168.21,4336.92,4612.82,4071.79,4587.69,4174.36,4228.72,4213.85,0
4106.67,4342.56,4620,4068.21,4613.85,4202.56,4216.92,4164.1,1
4112.82,4343.59,4622.56,4091.28,4608.21,4190.77,4224.1,4204.62,1
4105.64,4337.44,4619.49,4058.46,4617.95,4195.9,4237.44,4190.26,1
4137.44,4344.1,4634.87,4101.03,4630.26,4212.82,4207.69,4180,1
4130.26,4335.9,4602.05,4062.56,4597.44,4192.31,4215.38,4182.56,1
4121.03,4315.9,4601.03,4067.18,4601.54,4189.74,4221.03,4178.97,1
4122.05,4348.72,4618.46,4101.03,4610.26,4208.21,4232.82,4209.23,1
4174.36,4407.69,4682.05,4141.03,4671.28,4246.15,4288.72,4276.92,1
4123.59,4337.44,4613.85,4043.59,4598.97,4167.69,4220,4201.03,1
4139.49,4347.69,4630.26,4086.15,4628.21,4210.26,4240.51,4206.67,0
4113.85,4343.59,4626.15,4061.54,4613.33,4189.74,4203.59,4173.33,0
4114.87,4347.18,4630.26,4079.49,4611.79,4199.49,4227.18,4195.38,1
4107.69,4335.38,4620.51,4056.92,4621.03,4205.64,4233.33,4203.08,0
4105.13,4345.13,4617.95,4104.1,4624.62,4212.31,4229.23,4225.64,1
4139.49,4315.9,4626.67,4060.51,4621.03,4207.18,4240.51,4220,0
4112.31,4347.69,4620.51,4080,4626.15,4208.21,4233.85,4194.36,0
4135.38,4346.67,4613.33,4036.41,4609.23,4212.31,4238.46,4208.72,1
4123.08,4336.92,4613.85,4060.51,4611.79,4207.18,4236.92,4194.36,0
4124.62,4334.87,4615.38,4056.41,4609.23,4193.33,4229.74,4209.23,0
4135.38,4344.62,4598.97,4065.64,4593.85,4187.69,4227.18,4207.69,1
4111.79,4332.82,4613.85,4058.46,4612.31,4195.38,4231.28,4200,1
4122.05,4338.46,4619.49,4090.26,4627.18,4214.87,4241.03,4219.49,1
4089.74,4335.38,4618.46,4105.64,4634.87,4215.9,4227.18,4188.21,1
4122.05,4351.28,4626.15,4073.33,4621.54,4216.92,4234.87,4194.36,0
4154.87,4373.85,4636.92,4081.03,4636.41,4206.15,4237.95,4208.21,0
4128.72,4328.21,4616.92,4056.41,4611.79,4194.87,4224.62,4194.36,0
4122.05,4323.59,4614.87,4056.41,4612.82,4209.23,4244.62,4215.38,0
4135.9,4333.33,4609.23,4052.31,4572.82,4153.85,4177.95,4109.23,0
4107.69,4336.41,4623.08,4071.79,4605.64,4187.69,4225.13,4168.72,1
4112.82,4346.15,4618.97,4066.15,4603.08,4192.82,4214.36,4189.74,0
4128.21,4339.49,4611.28,4036.92,4603.59,4181.54,4228.21,4192.82,0
4147.69,4365.64,4632.82,4093.33,4666.15,4211.79,4228.21,4210.77,0
4148.21,4359.49,4613.33,4077.44,4619.49,4186.67,4235.38,4217.44,0
