AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index
4391.79,4074.36,4345.64,4190.26,4426.67,4703.08,4152.82,4673.85,4254.36,4304.1,4303.08,4355.38,4711.79,4466.67,5362
4332.31,3976.41,4274.87,4099.49,4340.51,4606.67,4100.51,4637.44,4227.18,4250.77,4260.0,4314.87,4686.67,4437.44,5363
4488.72,4136.41,4336.92,4182.56,4352.31,4613.85,4074.87,4618.97,4201.03,4224.1,4237.95,4332.31,4676.92,4529.74,5365
4389.23,4082.05,4284.62,4159.49,4330.26,4590.26,4058.97,4582.05,4171.28,4204.1,4163.08,4304.62,4627.18,4434.36,5370
4396.41,4074.87,4335.38,4196.41,4405.13,4669.74,4134.87,4665.64,4244.62,4274.36,4231.28,4330.77,4652.82,4432.31,5373
4362.56,4059.49,4345.64,4160.51,4370.77,4663.08,4104.62,4655.38,4228.21,4280.51,4257.95,4322.05,4667.69,4425.13,5375
4404.62,4012.31,4275.9,4131.79,4361.03,4608.72,4082.05,4598.97,4195.9,4248.72,4243.59,4311.79,4674.87,4469.74,5395
4386.67,4034.36,4276.41,4121.54,4318.46,4602.05,4056.41,4616.41,4207.69,4244.62,4238.46,4300.51,4674.87,4457.44,5402
4367.69,4052.82,4337.95,4200.51,4413.33,4678.46,4124.62,4659.49,4248.72,4289.23,4280.0,4331.79,4686.15,4433.85,5423
4388.21,4059.49,4348.72,4202.56,4417.95,4695.38,4145.13,4672.82,4253.33,4301.03,4293.85,4354.87,4697.95,4453.85,5429
4420.51,4058.46,4294.87,4147.18,4350.77,4625.64,4084.62,4596.41,4186.67,4256.41,4234.36,4309.23,4671.28,4461.54,5435
4324.62,4033.85,4307.18,4140.0,4359.49,4662.05,4095.9,4636.41,4211.79,4245.13,4223.59,4286.15,4625.64,4378.46,5441
4350.26,3978.97,4281.03,4127.69,4349.74,4632.82,4085.13,4613.33,4211.79,4264.62,4221.54,4296.41,4642.56,4407.69,5443
4334.87,4038.46,4264.62,4142.56,4350.77,4633.85,4085.64,4612.31,4212.31,4252.31,4211.79,4296.92,4616.41,4406.67,5467
4401.03,4092.31,4365.64,4216.92,4438.46,4732.82,4154.87,4716.92,4308.72,4349.74,4326.67,4390.26,4722.05,4464.1,5501
4420.0,4055.9,4295.38,4151.28,4359.49,4627.69,4087.69,4614.87,4216.92,4270.77,4243.08,4314.87,4680.51,4470.77,5509
4349.74,4003.59,4273.85,4108.21,4332.82,4630.77,4107.69,4627.69,4210.77,4229.23,4237.44,4306.67,4638.97,4407.69,5518
4342.56,4022.56,4306.67,4140.0,4347.69,4628.72,4076.92,4629.23,4211.28,4251.28,4226.67,4311.79,4612.31,4389.23,5520
4382.05,4069.23,4327.18,4187.18,4402.56,4668.72,4127.69,4660.51,4241.03,4277.95,4236.92,4321.54,4654.36,4423.59,5538
4481.54,4140.51,4309.74,4174.87,4336.41,4590.77,4070.77,4584.62,4173.33,4230.77,4273.33,4341.54,4731.28,4520.51,5545
4384.1,4073.33,4348.21,4207.69,4431.28,4707.18,4149.23,4688.72,4273.85,4312.82,4294.36,4353.33,4702.05,4461.03,5548
4332.82,3992.82,4278.46,4121.03,4357.44,4629.23,4089.74,4633.33,4211.28,4270.77,4253.33,4303.59,4685.64,4430.26,5571
4372.82,4082.05,4289.23,4154.87,4360.51,4629.23,4110.77,4609.23,4204.62,4226.67,4208.21,4292.82,4618.97,4407.69,5581
4349.74,4020.51,4312.31,4152.82,4392.82,4673.85,4129.23,4677.44,4252.82,4266.67,4208.72,4313.85,4617.44,4391.79,5582
4349.23,3993.33,4294.36,4122.05,4358.97,4633.85,4090.77,4640.51,4218.97,4263.08,4253.85,4308.72,4694.87,4447.18,5596
4378.46,4056.41,4344.62,4193.33,4414.36,4691.28,4153.33,4676.41,4256.41,4293.33,4286.15,4346.15,4683.08,4449.23,5606
4364.62,4004.1,4280.0,4106.67,4335.38,4612.82,4067.18,4595.9,4190.26,4234.36,4236.41,4299.49,4672.31,4432.82,5610
4343.59,3971.79,4263.59,4118.46,4320.0,4604.62,4080.0,4621.03,4206.67,4257.44,4205.64,4303.59,4700.51,4436.92,5613
4365.13,4069.74,4275.38,4138.46,4326.67,4605.64,4061.54,4614.87,4181.03,4212.31,4188.72,4276.41,4624.1,4419.49,5614
4334.36,4021.03,4295.38,4152.82,4341.03,4611.28,4070.77,4629.74,4219.49,4250.77,4216.41,4305.64,4631.79,4391.28,5622
4438.46,4051.79,4297.44,4150.77,4306.67,4591.28,4074.36,4608.72,4195.9,4245.13,4206.67,4323.08,4707.69,4500.0,5646
4464.1,4154.36,4312.82,4180.51,4330.26,4584.62,4067.69,4601.03,4195.9,4214.36,4221.54,4311.79,4639.49,4490.26,5650
4418.97,4107.69,4293.85,4166.67,4328.21,4605.13,4057.95,4600.51,4182.05,4215.38,4204.62,4289.23,4610.26,4445.64,5656
4375.9,4076.92,4322.56,4181.03,4408.72,4701.03,4134.87,4684.1,4272.31,4307.18,4286.67,4351.28,4682.05,4437.95,5658
4406.15,4111.28,4302.56,4167.18,4348.72,4628.72,4071.28,4613.85,4189.74,4218.46,4192.31,4296.41,4627.69,4450.77,5667
4338.97,3985.13,4272.31,4105.13,4334.36,4625.13,4112.31,4636.41,4221.54,4232.82,4239.49,4314.36,4652.82,4408.72,5675
4492.31,4141.54,4330.26,4185.64,4354.36,4616.41,4071.28,4611.28,4195.38,4231.79,4256.41,4334.87,4696.41,4533.33,5677
4329.23,4049.74,4270.77,4121.54,4349.74,4621.03,4103.59,4628.72,4231.79,4250.77,4234.87,4303.59,4637.95,4385.13,5708
4333.33,4046.15,4305.64,4155.9,4376.92,4656.41,4111.79,4677.44,4265.13,4286.67,4242.56,4316.41,4670.26,4406.15,5721
4406.15,4020.0,4280.0,4137.44,4362.56,4611.28,4084.62,4611.28,4204.62,4266.67,4247.18,4314.87,4675.38,4471.28,5723
4331.28,4027.18,4298.46,4140.0,4371.79,4649.74,4100.51,4653.33,4240.51,4267.69,4237.95,4314.36,4654.36,4402.56,5749
4377.44,4056.92,4339.49,4187.18,4416.92,4696.41,4149.23,4680.51,4253.85,4297.44,4290.77,4345.13,4691.28,4444.62,5761
4312.82,3906.15,4247.18,4058.97,4316.41,4602.56,4101.03,4649.23,4238.46,4278.46,4286.67,4328.21,4733.33,4437.44,5772
4319.49,4057.44,4296.41,4171.28,4379.49,4651.28,4101.54,4649.74,4218.46,4240.51,4216.92,4305.13,4611.28,4373.33,5780
4418.46,4138.97,4301.03,4169.74,4344.62,4599.49,4050.26,4588.72,4182.56,4213.33,4211.28,4295.9,4630.26,4436.92,5795
4377.44,4056.92,4341.54,4185.13,4416.92,4696.92,4154.87,4683.08,4270.26,4297.95,4289.74,4347.18,4688.21,4450.77,5796
4324.62,4011.79,4278.97,4137.44,4366.67,4646.67,4080.51,4635.38,4218.97,4254.87,4240.0,4310.77,4637.95,4394.36,5803
4375.9,4073.85,4349.23,4190.77,4410.26,4681.54,4134.36,4660.0,4250.26,4286.67,4278.46,4347.69,4688.72,4460.0,5807
4382.56,4096.92,4300.51,4173.85,4345.13,4626.67,4071.79,4617.95,4193.33,4226.67,4192.31,4301.54,4626.15,4431.79,5810
4371.28,4057.44,4336.92,4202.05,4411.28,4686.15,4137.95,4664.62,4253.33,4282.05,4282.05,4332.82,4683.08,4432.31,5826
4448.72,4042.56,4275.38,4125.64,4320.0,4586.15,4066.15,4608.72,4202.05,4253.33,4294.87,4339.49,4785.64,4542.05,5840
4330.77,4025.13,4285.13,4147.18,4359.49,4632.31,4103.08,4623.08,4212.82,4238.46,4223.59,4289.74,4624.1,4390.77,5848
4361.54,4049.74,4356.41,4152.82,4367.18,4665.13,4107.69,4655.9,4228.72,4272.82,4255.9,4322.56,4661.03,4414.36,5851
4328.21,4055.9,4267.18,4125.64,4370.77,4631.28,4109.23,4625.13,4235.9,4265.64,4246.67,4300.0,4649.23,4382.05,5859
4426.67,4054.36,4308.72,4142.56,4358.46,4623.59,4077.44,4622.56,4215.38,4271.28,4271.28,4337.44,4750.77,4522.56,5866
4354.87,4014.87,4294.36,4151.79,4387.69,4662.56,4116.41,4658.97,4235.38,4265.13,4202.56,4308.21,4609.74,4387.18,5867
4378.97,4076.92,4301.03,4155.38,4344.1,4615.38,4078.97,4612.82,4201.54,4232.82,4229.23,4302.56,4623.59,4448.72,5873
4422.05,4104.1,4301.54,4171.79,4327.18,4613.33,4069.23,4615.9,4204.1,4224.1,4219.49,4305.13,4622.05,4437.95,5875
4355.9,4013.85,4268.21,4119.49,4322.56,4603.59,4060.0,4611.79,4195.9,4235.38,4220.0,4297.95,4631.79,4418.97,5876
4448.72,4116.41,4300.51,4186.15,4344.1,4617.44,4069.74,4584.62,4173.85,4223.08,4222.56,4316.92,4640.0,4490.26,5879
4317.95,3913.33,4253.33,4067.18,4328.21,4606.67,4105.64,4647.18,4234.87,4266.15,4270.77,4322.05,4712.82,4425.64,5886
4356.92,3977.44,4277.44,4105.64,4326.67,4587.18,4079.49,4607.18,4197.44,4247.69,4257.95,4308.21,4704.62,4451.28,5887
4359.49,4054.87,4305.64,4169.23,4378.97,4671.28,4115.38,4660.0,4230.26,4268.72,4253.85,4326.15,4649.74,4403.59,5900
4380.0,4075.9,4278.97,4160.0,4357.44,4632.31,4076.41,4593.85,4196.41,4250.26,4220.0,4305.13,4633.85,4441.54,5901
4334.87,4038.46,4304.62,4135.38,4360.51,4644.1,4088.21,4627.18,4203.08,4252.31,4227.18,4290.77,4630.77,4384.62,5917
4477.95,4117.95,4306.15,4165.13,4327.69,4582.05,4074.36,4593.33,4183.08,4230.77,4276.41,4343.08,4746.15,4527.18,5920
4341.03,3989.74,4280.0,4119.49,4350.77,4638.97,4100.51,4619.49,4207.18,4257.44,4223.59,4301.03,4641.54,4409.74,5933
4459.49,4118.97,4324.1,4171.28,4353.85,4617.95,4067.18,4610.26,4181.54,4217.95,4230.26,4320.0,4667.69,4492.82,5959
4388.21,4112.31,4300.51,4169.23,4340.0,4614.87,4075.9,4601.54,4180.51,4187.18,4192.31,4296.92,4570.77,4429.23,5962
4369.74,4065.13,4352.31,4164.1,4372.31,4664.1,4105.13,4658.46,4244.1,4285.13,4263.59,4323.08,4671.79,4433.33,5963
4331.79,4053.33,4263.59,4116.92,4349.23,4630.26,4106.67,4627.18,4219.49,4243.59,4236.41,4301.03,4640.51,4394.36,5969
4331.28,4020.0,4293.85,4139.49,4359.49,4632.82,4094.36,4635.9,4209.74,4238.97,4226.15,4294.87,4634.87,4406.67,5976
4409.23,4054.36,4293.85,4137.95,4330.77,4604.62,4056.41,4608.72,4204.62,4248.21,4248.21,4317.44,4678.46,4478.97,5990
4422.05,4095.38,4295.38,4170.77,4345.64,4616.41,4055.9,4593.33,4188.72,4215.9,4220.0,4292.82,4650.26,4458.46,5994
4391.79,4092.31,4357.95,4210.77,4426.15,4703.59,4149.23,4685.13,4271.79,4312.31,4293.85,4361.03,4712.82,4466.67,6010
4346.67,4044.1,4316.92,4140.0,4361.54,4646.15,4095.9,4638.46,4211.28,4253.85,4229.23,4302.05,4626.15,4391.79,6011
4365.13,4008.72,4293.33,4130.26,4361.54,4633.33,4086.67,4631.28,4216.41,4276.92,4268.72,4315.38,4715.9,4462.05,6020
4476.41,4123.59,4310.26,4168.21,4328.72,4587.18,4068.21,4608.21,4193.85,4226.67,4250.26,4328.72,4705.13,4530.26,6021
4372.82,4053.85,4317.44,4183.59,4407.18,4681.03,4147.18,4673.85,4259.49,4289.23,4265.13,4330.26,4684.1,4430.26,6041
4348.72,4015.38,4308.72,4154.87,4389.23,4665.13,4117.44,4674.36,4250.26,4269.74,4209.23,4312.82,4617.95,4391.28,6044
4396.41,4105.64,4366.15,4229.74,4444.1,4744.1,4162.56,4716.41,4297.44,4339.49,4302.05,4375.38,4698.97,4450.77,6060
4396.92,4073.85,4295.38,4151.28,4344.62,4613.33,4059.49,4594.87,4191.28,4228.21,4209.74,4302.05,4653.85,4442.05,6065
4362.05,4005.64,4295.9,4127.69,4357.95,4636.92,4091.79,4648.72,4234.87,4284.1,4264.1,4317.44,4715.38,4457.95,6074
4335.38,4078.46,4299.49,4168.21,4374.87,4647.69,4085.13,4621.54,4187.69,4216.92,4207.18,4297.95,4606.67,4378.46,6084
4443.08,4123.08,4284.1,4184.62,4340.51,4604.62,4069.74,4582.05,4169.74,4228.21,4224.1,4304.62,4648.72,4483.59,6085
4369.23,4055.9,4362.05,4162.56,4375.38,4672.31,4117.44,4652.31,4237.95,4283.59,4268.21,4333.85,4677.95,4423.08,6089
4333.33,4055.9,4277.44,4122.56,4352.31,4634.36,4113.85,4627.18,4223.59,4244.62,4234.87,4298.97,4638.97,4389.23,6091
4390.77,4074.87,4281.54,4146.15,4342.05,4616.41,4047.69,4590.77,4178.46,4217.44,4208.72,4282.05,4614.36,4431.28,6097
4413.33,4044.62,4290.26,4137.44,4347.69,4625.64,4084.1,4601.54,4192.31,4253.85,4227.69,4303.59,4665.64,4453.85,6099
4405.64,4105.13,4369.23,4225.64,4452.31,4735.38,4156.92,4699.49,4284.62,4328.72,4302.56,4377.95,4696.92,4461.03,6123
4354.87,4058.97,4322.56,4180.0,4403.08,4672.31,4117.95,4641.54,4226.15,4276.92,4265.13,4323.59,4680.0,4434.36,6138
4499.49,4146.67,4344.1,4196.41,4357.44,4613.33,4070.77,4613.85,4185.64,4224.1,4242.56,4334.36,4685.13,4531.28,6145
4393.85,4007.18,4260.51,4121.54,4350.77,4606.67,4072.82,4585.64,4177.95,4241.54,4233.33,4301.54,4664.62,4460.0,6149
4347.69,4042.56,4321.54,4140.0,4364.1,4645.64,4096.92,4632.31,4202.56,4252.82,4231.28,4303.08,4632.31,4398.97,6152
4382.05,4054.36,4344.62,4188.21,4423.08,4700.0,4160.51,4686.15,4268.72,4311.28,4293.33,4345.64,4692.82,4455.9,6153
4387.18,4090.77,4346.15,4200.0,4420.51,4711.28,4137.95,4692.82,4272.31,4323.59,4301.54,4365.64,4701.54,4449.23,6156
4366.15,4065.64,4334.87,4183.59,4406.67,4676.92,4124.1,4661.54,4260.51,4297.44,4283.08,4336.41,4694.87,4445.64,6165
4407.69,4065.13,4302.05,4158.46,4346.67,4609.74,4046.67,4594.87,4192.82,4226.15,4234.87,4304.62,4677.44,4459.49,6166
4386.67,4062.05,4341.03,4182.05,4421.54,4698.46,4153.33,4674.87,4253.33,4295.38,4289.23,4350.26,4693.85,4455.38,6169
4351.28,4011.79,4276.41,4124.62,4318.97,4607.69,4062.56,4630.26,4207.69,4242.05,4224.1,4297.95,4640.51,4417.95,6199
4349.23,4061.54,4344.1,4156.92,4374.36,4671.28,4114.87,4656.41,4231.28,4264.1,4247.69,4314.87,4645.64,4405.64,6201
4351.28,3991.28,4285.13,4110.77,4347.69,4634.87,4094.36,4622.05,4213.85,4266.15,4227.18,4303.59,4641.54,4415.38,6208
4320.51,4036.92,4281.54,4137.95,4356.92,4646.15,4085.64,4638.46,4221.54,4264.62,4214.36,4305.13,4641.03,4389.23,6215
4332.31,4050.77,4291.28,4150.77,4353.33,4633.85,4081.03,4605.64,4205.13,4247.69,4216.41,4298.46,4620.0,4385.13,6226
4321.03,4050.26,4273.33,4120.0,4352.82,4632.82,4108.21,4634.87,4221.54,4249.74,4233.33,4302.56,4634.87,4382.05,6230
4354.87,3929.23,4250.77,4073.85,4325.13,4586.67,4086.15,4625.64,4227.69,4277.44,4303.59,4335.9,4766.67,4477.95,6245
4365.13,3980.51,4290.26,4122.56,4343.08,4624.1,4083.08,4606.15,4205.64,4264.62,4232.82,4306.67,4658.97,4428.21,6251
4448.21,4104.62,4313.85,4168.21,4359.49,4615.38,4073.85,4624.1,4213.85,4254.87,4245.13,4322.05,4706.15,4509.23,6255
4361.54,4061.03,4331.79,4179.49,4386.67,4687.69,4118.46,4670.77,4249.74,4288.72,4263.59,4332.82,4667.18,4421.03,6258
4414.87,4093.85,4352.31,4202.56,4402.05,4666.67,4130.77,4665.13,4254.36,4275.9,4231.28,4347.69,4644.1,4441.03,6264
4366.15,4005.64,4281.03,4142.05,4322.56,4603.08,4069.74,4610.26,4188.72,4242.56,4203.08,4306.15,4677.95,4442.05,6270
4442.05,4097.95,4295.9,4163.59,4345.64,4630.26,4076.41,4590.77,4175.9,4243.59,4221.54,4305.64,4651.79,4463.59,6287
4396.92,4071.79,4296.92,4153.33,4342.56,4615.38,4060.51,4584.62,4181.54,4219.49,4203.59,4300.0,4643.08,4434.36,6295
4362.56,4057.44,4314.87,4169.74,4382.05,4681.03,4124.1,4672.82,4258.46,4289.74,4269.23,4334.36,4666.67,4416.41,6299
4345.13,4047.69,4325.64,4154.87,4375.38,4671.28,4114.87,4660.51,4236.92,4271.28,4246.67,4304.62,4647.18,4401.03,6301
4400.0,4005.64,4301.03,4135.9,4343.59,4621.54,4089.74,4626.67,4218.46,4275.9,4251.79,4327.69,4680.51,4458.97,6309
4359.49,4046.67,4355.38,4150.77,4371.79,4672.31,4111.79,4653.85,4233.33,4275.38,4261.03,4326.15,4662.56,4413.33,6315
4312.31,3908.21,4249.23,4059.49,4313.85,4603.59,4097.95,4639.49,4231.28,4267.69,4284.1,4323.08,4728.72,4434.87,6317
4397.44,4025.64,4282.05,4133.85,4350.77,4630.77,4085.64,4611.79,4204.1,4265.64,4231.28,4301.54,4671.28,4446.67,6319
4394.87,4086.67,4355.38,4209.23,4434.36,4737.44,4165.13,4713.33,4301.03,4341.54,4313.33,4373.85,4709.23,4448.21,6320
4493.33,4136.92,4333.85,4184.1,4350.77,4616.92,4075.38,4616.92,4195.9,4230.77,4252.82,4328.21,4699.49,4534.36,6321
4398.46,4093.85,4363.08,4220.51,4441.54,4738.97,4163.59,4709.74,4286.15,4336.41,4312.82,4377.44,4710.26,4455.9,6324
4363.08,3981.03,4276.92,4106.67,4333.85,4608.21,4097.44,4614.36,4194.36,4230.26,4247.69,4323.59,4667.18,4418.46,6329
4411.28,3977.44,4279.49,4109.74,4317.95,4584.62,4078.46,4637.95,4242.56,4271.28,4310.77,4343.08,4798.97,4522.05,6337
4433.85,4112.82,4310.77,4167.18,4346.67,4618.97,4061.03,4586.67,4184.1,4211.28,4222.05,4306.67,4665.13,4470.26,6344
4350.26,4035.9,4271.28,4147.18,4329.74,4622.05,4051.28,4612.31,4198.97,4232.31,4218.97,4292.82,4632.82,4402.56,6351
4381.54,4078.97,4346.67,4193.85,4413.85,4713.33,4141.03,4687.18,4264.62,4306.67,4289.23,4359.49,4686.67,4437.44,6372
4378.97,4082.05,4330.26,4189.74,4411.79,4703.08,4138.97,4690.77,4270.26,4313.85,4285.13,4355.9,4682.05,4432.82,6376
4326.15,4045.64,4270.77,4123.08,4366.15,4641.54,4131.79,4636.41,4234.36,4256.41,4242.05,4304.62,4642.56,4378.46,6387
4465.13,4041.54,4298.46,4138.46,4331.79,4591.79,4070.77,4612.82,4203.59,4270.26,4318.97,4358.46,4814.36,4566.15,6388
4481.54,4129.74,4308.72,4168.72,4335.9,4587.18,4077.44,4594.87,4186.15,4243.08,4283.08,4347.18,4748.72,4524.62,6392
4450.77,4124.62,4285.13,4185.64,4344.1,4602.56,4068.72,4573.85,4163.59,4234.36,4223.08,4301.03,4651.79,4489.74,6395
4335.9,4053.85,4273.33,4136.41,4354.87,4629.74,4103.59,4623.59,4214.87,4241.54,4227.69,4295.38,4633.85,4378.46,6403
4345.13,3976.41,4264.62,4099.49,4333.33,4621.54,4101.54,4629.74,4219.49,4233.33,4238.46,4308.72,4653.85,4408.21,6415
4411.79,4106.15,4380.51,4232.82,4458.46,4747.18,4167.18,4708.72,4295.38,4336.41,4310.26,4381.54,4705.13,4467.69,6452
4383.08,4060.51,4348.72,4188.21,4425.64,4704.1,4160.51,4681.54,4266.15,4309.23,4297.44,4348.72,4702.56,4457.44,6467
4415.38,4058.97,4277.95,4167.18,4344.62,4602.56,4055.38,4588.72,4200.0,4253.85,4233.33,4295.9,4663.59,4471.79,6476
4357.44,4069.74,4324.62,4173.85,4391.79,4698.46,4135.38,4680.0,4251.79,4292.31,4267.69,4335.9,4668.72,4423.08,6504
4420.51,4102.05,4293.85,4162.05,4350.26,4620.51,4073.85,4603.08,4187.18,4223.59,4205.13,4295.9,4655.38,4470.77,6515
4389.74,4109.23,4297.44,4171.79,4344.1,4609.74,4071.28,4599.49,4173.33,4191.79,4193.85,4295.9,4575.38,4428.72,6517
4406.15,4023.08,4283.08,4142.56,4320.0,4593.85,4056.92,4613.33,4203.08,4245.64,4209.23,4315.9,4711.79,4484.1,6524
4363.59,3996.41,4287.18,4142.05,4325.13,4600.0,4071.28,4604.1,4199.49,4246.15,4197.44,4311.79,4648.72,4429.23,6542
4386.67,4009.23,4285.13,4130.77,4344.62,4628.21,4088.21,4619.49,4201.54,4264.1,4234.87,4310.26,4668.21,4441.54,6547
4326.15,4044.62,4272.31,4124.1,4366.15,4638.46,4128.21,4634.36,4235.38,4255.38,4240.51,4302.56,4639.49,4377.44,6550
4378.46,4102.05,4307.69,4170.77,4347.18,4606.15,4064.62,4598.97,4178.97,4208.21,4205.64,4297.95,4581.54,4425.13,6557
4404.1,4102.56,4381.03,4242.05,4448.72,4745.64,4157.95,4721.03,4308.21,4345.13,4310.77,4381.03,4715.38,4465.13,6561
4330.26,3979.49,4266.67,4096.41,4334.87,4603.59,4087.18,4620.51,4213.85,4249.74,4255.38,4300.0,4685.64,4427.18,6562
4321.03,3986.15,4276.41,4113.85,4353.85,4634.36,4091.79,4642.05,4219.49,4259.49,4243.59,4298.46,4668.72,4418.46,6574
4346.67,4046.67,4305.13,4162.56,4391.79,4672.82,4102.56,4657.44,4253.33,4294.87,4268.21,4327.18,4659.49,4410.77,6599
4365.13,4011.28,4277.44,4117.95,4311.28,4595.9,4048.72,4598.97,4182.56,4222.05,4218.97,4294.87,4640.0,4432.31,6618
4431.28,4089.74,4301.54,4154.87,4338.97,4609.74,4062.05,4580.51,4173.33,4206.15,4214.36,4301.03,4657.44,4474.36,6624
4438.46,4070.26,4292.31,4153.85,4328.21,4600.0,4063.59,4595.38,4199.49,4248.72,4210.26,4328.21,4713.85,4505.64,6625
4363.59,4040.51,4277.44,4135.38,4321.54,4602.05,4059.49,4611.28,4195.9,4215.38,4203.59,4297.95,4616.92,4421.54,6630
4332.31,4025.64,4281.54,4138.46,4358.97,4626.15,4095.9,4629.23,4216.41,4244.62,4230.77,4296.41,4635.9,4401.03,6652
4332.31,4025.64,4290.77,4141.03,4366.15,4647.69,4084.62,4643.08,4222.56,4263.08,4248.21,4311.28,4641.03,4392.31,6653
4405.13,4069.74,4297.44,4150.26,4322.56,4603.59,4059.49,4624.1,4209.23,4236.92,4225.13,4317.44,4647.69,4460.0,6657
4411.28,4088.72,4285.64,4157.95,4322.05,4588.72,4054.87,4579.49,4156.41,4205.13,4162.56,4296.41,4642.56,4452.31,6658
4318.46,4026.67,4269.23,4136.92,4361.03,4634.87,4080.51,4618.46,4206.67,4246.15,4232.31,4284.1,4646.67,4404.1,6691
4501.03,4136.92,4342.56,4187.69,4350.26,4607.18,4065.64,4602.56,4182.56,4218.97,4253.33,4339.49,4695.38,4533.33,6696
4403.59,4079.49,4278.97,4166.67,4343.59,4620.51,4078.97,4591.28,4179.49,4234.87,4215.38,4300.51,4634.87,4455.9,6697
4365.64,3986.67,4293.33,4137.44,4350.77,4624.1,4085.13,4617.95,4208.72,4270.26,4235.38,4309.23,4662.56,4424.62,6699
4432.82,4071.79,4293.85,4175.38,4343.08,4597.95,4068.72,4592.31,4192.82,4253.85,4235.38,4316.41,4664.62,4484.62,6708
4345.13,3996.92,4287.18,4121.03,4356.41,4623.08,4082.05,4612.82,4205.13,4258.97,4224.1,4305.64,4635.9,4406.67,6712
4426.67,3987.69,4285.13,4108.21,4314.36,4575.9,4063.59,4594.87,4181.54,4235.38,4301.54,4345.13,4784.1,4533.33,6717
4381.03,4050.77,4303.08,4164.1,4353.33,4619.49,4067.69,4602.05,4206.15,4232.31,4224.1,4302.05,4647.69,4418.46,6720
4356.92,3986.15,4284.62,4120.0,4348.72,4622.05,4088.21,4617.44,4208.72,4258.46,4225.64,4305.13,4634.36,4405.13,6721
4351.28,4007.69,4274.36,4118.46,4342.56,4631.28,4102.05,4623.08,4203.59,4224.1,4226.67,4301.54,4632.82,4398.46,6722
4377.95,4063.59,4336.41,4184.62,4423.59,4703.08,4156.41,4692.31,4278.46,4315.38,4294.36,4338.97,4697.44,4447.18,6728
4368.72,4054.36,4316.92,4185.64,4409.74,4676.41,4140.0,4664.1,4244.1,4280.51,4252.82,4319.49,4668.21,4419.49,6733
4322.56,4019.49,4283.08,4138.46,4367.69,4651.28,4082.05,4644.1,4230.77,4270.26,4243.08,4306.67,4638.46,4388.21,6739
4388.72,4061.03,4346.67,4186.15,4422.05,4697.44,4152.82,4676.92,4269.74,4318.46,4302.05,4352.82,4708.21,4458.46,6752
4362.56,4067.69,4327.18,4174.87,4389.74,4693.33,4130.77,4681.54,4260.51,4293.85,4268.72,4345.13,4670.26,4421.54,6757
4393.85,4009.74,4294.87,4137.44,4344.1,4623.08,4088.72,4621.54,4199.49,4268.21,4245.13,4317.95,4680.0,4449.74,6758
4329.74,4029.74,4301.03,4137.44,4357.95,4645.64,4093.33,4630.26,4204.1,4247.18,4228.21,4301.54,4626.67,4384.1,6764
4322.56,4011.79,4282.05,4137.44,4363.59,4644.62,4083.08,4632.82,4218.97,4264.1,4243.59,4301.03,4637.44,4381.54,6767
4375.9,3998.46,4263.08,4122.56,4356.92,4609.74,4073.85,4604.1,4204.62,4242.05,4224.1,4289.74,4640.51,4433.33,6768
4398.97,4089.74,4298.46,4157.44,4332.82,4603.59,4051.28,4597.95,4180.0,4193.33,4174.87,4288.72,4574.87,4415.9,6773
4383.08,4003.08,4280.51,4122.05,4344.62,4630.26,4090.77,4618.46,4206.67,4260.51,4230.77,4306.67,4661.03,4442.56,6803
4371.79,4082.56,4279.49,4150.26,4334.87,4591.79,4069.74,4597.44,4183.59,4210.26,4195.38,4291.28,4609.23,4417.44,6808
4429.23,4107.69,4310.26,4169.74,4347.69,4610.26,4060.51,4593.85,4192.82,4230.26,4236.41,4306.67,4678.46,4469.74,6810
4342.56,4015.9,4304.62,4151.79,4376.41,4656.92,4106.15,4649.74,4225.64,4258.46,4202.05,4309.23,4617.95,4385.13,6816
4321.03,3971.28,4251.79,4115.38,4323.59,4600.0,4066.67,4614.87,4211.28,4262.56,4209.23,4297.44,4706.67,4422.05,6848
4378.97,4053.85,4344.62,4185.13,4419.49,4693.85,4162.05,4689.74,4272.82,4303.59,4293.33,4346.67,4696.92,4455.38,6859
4373.33,4057.44,4327.69,4184.62,4411.79,4689.23,4150.77,4685.13,4273.33,4302.05,4283.59,4341.03,4691.79,4441.03,6878
4329.74,4025.13,4307.69,4157.44,4382.05,4658.97,4113.85,4653.85,4234.87,4254.36,4208.21,4306.67,4626.15,4386.67,6886
4407.69,4029.74,4296.41,4126.15,4335.9,4609.74,4062.56,4595.9,4204.62,4237.95,4247.18,4309.74,4690.77,4469.23,6910
4411.28,4075.9,4312.82,4166.67,4345.64,4616.92,4068.21,4615.9,4207.69,4230.26,4229.74,4313.33,4664.62,4456.41,6913
4349.74,4058.46,4336.92,4157.95,4373.33,4668.21,4117.44,4655.38,4233.85,4264.1,4247.18,4312.82,4647.69,4406.15,6920
4342.05,3991.79,4279.49,4116.92,4354.87,4634.87,4083.08,4617.44,4211.79,4260.0,4226.67,4298.97,4650.77,4405.64,6923
4464.1,4112.31,4308.21,4167.69,4325.64,4584.1,4062.56,4601.54,4190.26,4231.79,4245.64,4318.97,4696.92,4518.46,6933
4415.9,4090.77,4306.15,4165.64,4346.67,4615.38,4065.13,4600.0,4193.85,4220.51,4222.56,4302.05,4664.1,4457.44,6949
