index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability,label
3465,0.829162703,1,0.540670676,0,0.509557678,1,0.517857143,1,0.516930935,1
3466,0.881578469,0,0.856708086,0,0.627444645,0,0.657170437,1,0.881445531,0
3469,0.779455573,0,0.987638386,0,0.691817098,0,0.832142857,1,0.993901884,0
3471,0.845902143,1,0.795029498,1,0.510704454,0,0.503571429,0,0.801823926,1
3475,0.869406044,1,0.839293502,0,0.692457337,0,0.786904762,1,0.822618786,0
3476,0.600263181,0,0.588649737,0,0.606164675,0,0.77797619,1,0.628505953,0
3477,0.849822493,0,0.588340893,0,0.535432002,0,0.746895452,1,0.579298279,0
3481,0.875792816,0,0.924123399,0,0.61599134,1,0.74918016,0,0.938175302,0
3482,0.700834022,0,0.608333895,1,0.693620214,0,0.508333333,0,0.607374217,1
3490,0.843143443,1,0.938945986,0,0.574082484,0,0.535714286,1,0.955121996,0
3493,0.886904199,1,0.987685977,1,0.888913517,1,0.792857143,0,0.995503963,1
3496,0.866314586,1,0.947117285,0,0.666052885,0,0.964285714,1,0.960790946,0
3497,0.873254862,0,0.88173129,0,0.601091994,0,0.698983071,1,0.868544726,0
3499,0.777786743,0,0.594276512,1,0.543571,0,0.69880405,0,0.56470423,1
3503,0.733404364,1,0.831904111,0,0.673257647,0,0.563571429,1,0.872107125,0
3506,0.610318713,1,0.776338119,1,0.515832169,1,0.903571429,0,0.821797297,1
3510,0.881639257,0,0.988712221,0,0.666407694,0,0.735986268,1,0.993212014,0
3513,0.900041429,0,0.505359157,1,0.59555297,0,0.910850651,0,0.5,1
3517,0.859030198,1,0.529364085,0,0.622013171,0,0.827380952,0,0.556836123,0
3521,0.835348185,1,0.989651994,0,0.70190928,0,0.975,1,0.992756426,0
3522,0.815428977,1,0.788976975,0,0.548946541,1,0.604761905,0,0.80708005,0
3525,0.880916426,0,0.621657491,0,0.560435252,0,0.547150771,1,0.617574231,0
3527,0.73230011,1,0.720401152,0,0.626188413,0,0.65,0,0.756695121,0
3528,0.574931332,0,0.710798562,0,0.621889793,0,0.525,0,0.70411355,0
3529,0.727145784,0,0.98307347,1,0.51456399,0,0.996428571,0,0.992506636,1
3530,0.982209582,0,0.920519003,0,0.506549002,1,0.921165779,0,0.929765737,0
3531,0.860625723,1,0.635651271,0,0.575693268,0,0.572619048,0,0.682633861,0
3532,0.904712179,0,0.929905933,0,0.527787826,0,0.901109875,0,0.950343963,0
3534,0.848459685,1,0.67627317,0,0.577952445,0,0.515952381,1,0.734353324,0
3538,0.641977734,0,0.757790342,0,0.580841827,0,0.898928571,1,0.738839737,0
3541,0.77857581,1,0.5371171,1,0.575220002,0,0.935714286,0,0.56507333,0
3542,0.527593577,1,0.887943999,0,0.608656279,0,0.7,1,0.909530082,0
3546,0.893036091,0,0.850195507,1,0.553085669,0,0.801370713,1,0.880217088,1
3549,0.704777893,0,0.752987521,0,0.629720517,0,0.561785714,1,0.782775681,0
3551,0.803506116,1,0.550668977,0,0.537492667,0,0.9,1,0.598159543,0
3559,0.857189442,1,0.530007527,1,0.508610569,0,0.710714286,1,0.592415195,1
3561,0.942143582,0,0.76809851,0,0.538704292,1,0.84725137,0,0.77432395,0
3563,0.712411451,0,0.967827889,0,0.719837605,0,0.846428571,1,0.976152627,0
3567,0.624502141,1,0.638032072,0,0.55860871,1,0.910714286,1,0.686159367,0
3568,0.77857581,1,0.57083714,0,0.621380619,0,0.878571429,0,0.703686695,0
3571,0.779934329,1,0.707549759,0,0.567616888,0,0.803571429,0,0.737378057,0
3573,0.890230775,1,0.75498578,0,0.679171065,0,0.693095238,1,0.697764083,0
3578,0.885655716,1,0.999997639,1,0.995131264,1,0.508333333,1,1,1
3579,0.806234785,1,0.675226432,1,0.665219995,0,0.635714286,0,0.553045785,1
3583,0.962620003,0,0.515333576,0,0.540313858,0,0.908328233,0,0.516044371,1
3584,0.576448736,1,0.852759838,0,0.61637875,0,0.75,0,0.865538886,0
3587,0.706983318,0,0.528041716,1,0.620374901,0,0.935714286,1,0.544111605,1
3588,0.858164479,1,0.8948809,0,0.622221734,0,0.672619048,0,0.906466904,0
3591,0.777461012,0,0.755548869,1,0.51812131,0,0.521035266,0,0.793098078,1
3594,0.818259807,1,0.707275958,0,0.658979023,0,0.691666667,0,0.744101364,0
3596,0.793161395,1,0.789471003,0,0.654071298,0,0.894047619,0,0.824255671,0
3600,0.844872933,1,0.844271707,0,0.553360657,0,0.960714286,1,0.881523183,0
3601,0.732656093,1,0.627859212,0,0.555810631,1,0.503571429,0,0.640602565,0
3602,0.856319166,1,0.954190431,0,0.561344007,0,0.713095238,1,0.969069055,0
3603,0.877029481,0,0.64630532,0,0.537321128,0,0.525794896,1,0.639831183,0
3604,0.84282957,1,0.518612721,1,0.765308085,0,0.760119048,1,0.524688472,1
3611,0.876265262,0,0.716775419,0,0.552246172,0,0.658789464,0,0.777002979,0
3612,0.573791694,0,0.706764436,0,0.580328364,0,0.926785714,1,0.649724519,0
3614,0.756414287,1,0.589100437,0,0.506514507,1,0.514363566,1,0.557760488,0
3615,0.881578469,0,0.927954156,0,0.630145066,0,0.916666667,1,0.93748391,0
3618,0.839368761,1,0.798132143,0,0.598228829,0,0.648809524,1,0.821170398,0
3619,0.892136345,1,0.553815036,1,0.5455699,0,1,1,0.618450335,1
3625,0.881973924,0,0.574812729,0,0.505829319,0,0.796655967,0,0.648235117,0
3627,0.788479247,1,0.674978603,0,0.569282707,1,0.719047619,1,0.656064471,0
3630,0.783544055,0,0.502252394,1,0.587769542,1,0.667857143,1,0.517491513,0
3632,0.886088193,0,0.897486011,1,0.623763964,1,0.733775322,1,0.900811063,1
3633,0.820051689,1,0.849325236,0,0.590408161,0,0.882142857,1,0.898438883,0
3634,0.785839556,1,0.877141045,0,0.689352247,0,0.636904762,1,0.890481693,0
3636,0.841357739,1,0.582871766,0,0.627765923,0,0.633333333,0,0.663543624,0
3637,0.807275912,0,0.910285935,0,0.568963924,0,0.697316654,0,0.935987857,0
3638,0.874625581,0,0.826841933,0,0.619771037,0,0.698980038,0,0.866956666,0
3641,0.845902143,1,0.927709554,0,0.616796556,0,0.835714286,1,0.940823537,0
3643,0.834604808,0,0.684676642,1,0.675663673,1,0.817001883,1,0.711664139,1
3645,0.955554026,0,0.634095819,1,0.620814195,0,0.727455995,0,0.582757188,1
3647,0.767034384,0,0.534018568,0,0.555485071,0,0.877024117,0,0.587234539,0
3648,0.860407629,1,0.529423429,0,0.668303627,0,0.892857143,1,0.534344416,1
3649,0.854530139,1,0.721357917,0,0.545599685,0,0.969047619,1,0.767738412,0
3651,0.767188878,0,0.855110441,1,0.571685383,0,0.764869215,1,0.896129846,1
3660,0.775020125,0,0.634414207,0,0.609158598,0,0.920709655,0,0.723128143,0
3661,0.838934762,0,0.548814247,1,0.512900327,0,0.988290932,0,0.556316199,1
3663,0.864618656,1,0.970098332,0,0.61854576,0,1,0,0.972877372,0
3672,0.930588369,0,0.506442406,0,0.597182206,0,0.731304242,0,0.541535129,0
3673,0.838934762,0,0.790205035,0,0.597677233,0,0.796428571,1,0.778612155,0
3677,0.589406193,0,0.809950526,0,0.534146896,0,0.607142857,0,0.801471564,0
3678,0.751848176,0,0.50757739,0,0.501951343,1,0.803571429,1,0.556689843,1
3680,0.789044716,0,0.702851133,0,0.594584245,0,0.690731293,1,0.681983023,0
3685,0.719910405,0,0.989621477,1,0.579193789,0,0.88125,0,0.995381448,1
3690,0.845575715,1,0.543777886,0,0.512812955,0,0.770238095,1,0.57903897,0
3692,0.845340413,1,0.857049671,0,0.745829186,0,0.722619048,1,0.872267086,0
3699,0.75017066,0,0.785010704,0,0.575383077,1,0.910714286,1,0.787167916,0
3701,0.770688238,1,0.949641955,1,0.530584218,0,0.708630952,1,0.962317212,1
3710,0.943950117,0,0.541867393,0,0.668828672,0,0.901013115,0,0.586027058,0
3712,0.757316482,1,0.695550413,0,0.528771317,0,0.70952381,1,0.684742823,0
3713,0.695743928,0,0.822504649,0,0.561762818,1,0.864880952,1,0.813744707,0
3714,0.886904199,1,0.999998072,1,0.998188045,1,0.596428571,0,1,1
3717,0.955441424,0,0.551480011,0,0.585669113,0,0.937157981,0,0.559805973,0
3718,0.70355903,0,0.962025066,1,0.515935422,0,0.758333333,0,0.980862361,1
3719,0.864618656,1,0.896879267,0,0.659318359,0,1,0,0.897053951,0
3722,0.824375953,1,0.879542294,1,0.685494906,1,0.530952381,1,0.92877461,1
3730,0.864618656,1,0.968200776,0,0.655180423,0,1,0,0.971572135,0
3737,0.682836302,1,0.58481304,1,0.613104978,0,0.562463276,0,0.563974215,1
3739,0.976659553,1,0.509709868,0,0.641441935,0,0.964285714,1,0.525455424,0
3743,0.520178825,0,0.957431547,0,0.589804971,0,0.647541196,0,0.96063284,0
3744,0.940254059,0,0.597723477,0,0.550936034,0,0.668341287,0,0.605693942,0
3750,0.83679788,0,0.855604176,0,0.573573465,0,0.550680036,1,0.909391595,0
3752,0.909018796,0,0.780502635,0,0.54659451,0,0.693030865,0,0.763190314,0
3755,0.934317364,0,0.655671382,1,0.542330912,0,0.764768764,0,0.682943091,1
3758,0.566745583,0,0.976414188,1,0.573438512,0,0.815831787,0,0.987054199,1
3761,0.842133032,1,0.793110577,0,0.56569661,1,0.642857143,1,0.749398148,0
3767,0.806234785,1,0.863819128,0,0.648613161,0,0.861904762,0,0.861837187,0
3768,0.886131334,1,0.667085274,1,0.552765624,1,0.536904762,1,0.713486259,1
3769,0.77122077,0,0.568097623,0,0.530132925,0,0.902875857,0,0.586355518,0
3772,0.788151046,1,0.998108393,1,0.975904483,1,0.80297619,0,0.999999284,1
3773,0.779320466,0,0.819183814,1,0.523459922,0,0.945784895,0,0.79956805,1
3779,0.852049506,1,0.894115696,0,0.69305207,0,0.528571429,0,0.94023261,0
3785,0.814633802,1,0.977686421,1,0.92096824,1,0.85,0,0.991629057,1
3790,0.724791342,0,0.608773156,1,0.639233559,0,0.78212171,1,0.541623807,1
3792,0.81912454,1,0.660606446,0,0.653084276,0,0.677857143,1,0.68756135,0
3797,0.505972369,1,0.688178543,1,0.689454341,0,0.791038813,0,0.668576794,1
3798,0.724068235,0,0.589198897,1,0.552585403,0,0.574739326,1,0.567344719,1
3802,0.719936977,1,0.732668012,0,0.634819374,0,0.528571429,0,0.785344987,0
3803,0.573791694,0,0.593026371,0,0.506623207,1,0.722619048,1,0.59442311,0
3805,0.634395611,1,0.815035017,1,0.570425145,1,0.942261905,0,0.861626883,1
3806,0.788161585,0,0.562059367,1,0.57408953,0,0.668999459,0,0.593741878,1
3812,0.935885145,0,0.564755107,0,0.562995405,0,0.919451507,0,0.63161837,0
3815,0.787271427,0,0.500083044,0,0.681002356,0,0.98560873,0,0.539132556,1
3818,0.784905296,0,0.875729495,0,0.573229315,0,0.570288954,1,0.877269884,0
3824,0.788151046,1,0.974271338,0,0.775349497,0,0.541428571,0,0.97718433,0
3826,0.78940402,0,0.993453706,0,0.685164008,0,0.786309524,1,0.996733617,0
3829,0.779237909,1,0.941344997,0,0.797373684,0,0.655952381,0,0.946266256,0
3830,0.771677119,0,0.891880845,1,0.650591768,0,0.501453866,1,0.895387596,1
3833,0.938640851,0,0.805939732,0,0.562638589,0,0.680488778,1,0.817151361,0
3834,0.956549049,0,0.518923382,1,0.555276856,0,0.699819135,0,0.521075721,0
3839,0.854766876,1,0.957376925,0,0.717289849,1,0.641666667,1,0.95745771,0
3840,0.843820911,1,0.595982394,0,0.579042689,1,0.73452381,1,0.608984834,0
3843,0.87930971,1,0.619345566,0,0.525295834,1,0.795238095,1,0.641479731,0
3852,0.551267933,0,0.788251088,0,0.72798146,0,0.948214286,0,0.851316919,0
3853,0.813614243,1,0.52226573,1,0.545572371,0,0.7,1,0.551804928,1
3856,0.855897255,1,0.72114671,0,0.563306451,0,0.957142857,1,0.659956343,0
3859,0.79051096,1,0.690203756,0,0.56566475,0,0.871428571,0,0.700764346,0
3860,0.547069265,1,0.887285529,1,0.533908267,1,0.717532468,0,0.889881761,1
3862,0.795408219,1,0.734223013,0,0.627333337,1,0.764285714,0,0.630147624,0
3867,0.914186717,0,0.652209558,0,0.556326757,0,0.988429418,0,0.666595672,0
3868,0.880025095,0,0.855182643,0,0.571203908,0,0.699234694,1,0.887025303,0
3869,0.887107633,1,0.725218306,1,0.819723783,1,0.780952381,0,0.807755298,1
3870,0.751881583,0,0.770649236,0,0.647531866,0,0.8143982,1,0.730837731,0
3871,0.931694189,0,0.624908312,1,0.502871481,1,0.626954374,0,0.660211256,1
3872,0.885765554,1,0.689175475,0,0.590984771,1,0.671428571,1,0.704341933,0
3876,0.935024999,0,0.819086337,1,0.502439189,0,0.783818128,0,0.836877319,1
3877,0.920063917,0,0.985359852,0,0.641559314,0,0.634081351,0,0.991729234,0
3882,0.863000142,1,0.845905555,0,0.559967664,0,1,0,0.844100142,0
3885,0.514142492,0,0.95196075,1,0.532153133,0,0.853841991,0,0.971276642,1
3893,0.828245814,1,0.747669379,0,0.726901404,0,0.667857143,0,0.77844751,0
3894,0.786848162,1,0.803770311,0,0.706621756,0,0.869047619,1,0.809804136,0
3896,0.88135031,0,0.97963641,0,0.651745904,0,0.678772349,1,0.990087427,0
3897,0.886410589,1,0.9997031,1,0.974215637,1,0.947619048,0,0.99999999,1
3898,0.84481789,1,0.802911056,0,0.585619303,1,0.667857143,0,0.752049194,0
3906,0.888399979,1,0.99946214,1,0.971739749,1,0.746428571,0,0.999999953,1
3907,0.778225466,1,0.798946976,1,0.61561862,0,0.942857143,1,0.803581635,1
3909,0.695644464,1,0.872763395,0,0.647305455,0,0.548809524,1,0.909401548,0
3911,0.872287631,0,0.57343138,1,0.518884677,0,0.919714257,0,0.551839403,1
3915,0.93320618,0,0.505137608,0,0.648083219,0,0.999218182,0,0.550218465,0
3916,0.807966341,0,0.566239349,0,0.632860005,0,0.917413254,0,0.571410775,0
3921,0.819172227,1,0.591139619,1,0.585304222,1,0.583928571,1,0.627862381,1
3922,0.874547038,0,0.842435407,0,0.508427541,0,0.619324526,1,0.863420027,0
3926,0.768329333,1,0.642233662,0,0.531987685,1,0.910714286,1,0.606537211,0
3927,0.700987125,1,0.763506444,0,0.732744374,0,0.772619048,0,0.814826977,0
3930,0.921208927,0,0.764090374,0,0.663490717,0,0.582412477,1,0.774683321,0
3931,0.956479424,0,0.552345953,0,0.556341147,1,0.834567143,0,0.558916608,0
3932,0.88598949,1,0.875955006,1,0.910194486,1,0.810714286,0,0.965120689,1
3934,0.805298274,1,0.64987518,0,0.580499877,0,0.882142857,0,0.647952439,0
3935,0.846351438,1,0.644752258,0,0.561381902,0,0.825,1,0.617790903,0
3936,0.774488559,1,0.877865814,0,0.650883294,0,0.919047619,1,0.903773018,0
3940,0.651703463,1,0.986343828,1,0.551189173,1,0.713961039,0,0.99337476,1
3941,0.751026335,1,0.776241174,0,0.612862777,0,0.647619048,0,0.802634615,0
3942,0.791166157,0,0.969810355,0,0.56474293,0,0.666071429,1,0.980226733,0
3945,0.882975142,0,0.889661974,0,0.685890065,0,0.579021339,1,0.914425423,0
3948,0.82500304,1,0.512698906,1,0.769126508,0,0.839285714,1,0.506517783,0
3951,0.860152593,1,0.51677236,0,0.610949769,0,0.989285714,1,0.508906863,1
3953,0.888399979,1,0.999995059,1,0.993229024,1,0.635119048,1,1,1
3956,0.890230775,1,0.788143937,1,0.549594392,0,0.992857143,1,0.806467847,1
3958,0.844921356,1,0.693489287,1,0.547480912,0,0.703571429,0,0.693668881,1
3959,0.774502156,0,0.892161286,0,0.506117788,1,0.795155519,0,0.917504225,0
3964,0.890230775,1,0.618840738,1,0.554852909,0,1,1,0.62920348,1
3966,0.6495518,1,0.966024012,0,0.818843477,0,0.561904762,0,0.971888855,0
3967,0.799776119,1,0.508092348,1,0.727619441,1,0.633333333,0,0.643265849,1
3968,0.845902143,1,0.866322007,0,0.55976359,0,0.971428571,1,0.88046686,0
3970,0.920183453,0,0.63564872,1,0.585791085,0,0.768964051,0,0.662403172,1
3975,0.846351438,1,0.763571848,0,0.670258255,0,0.644642857,1,0.848394925,0
3979,0.948839692,0,0.622845243,1,0.500594925,0,0.662163332,0,0.623947031,1
3982,0.956747322,0,0.8848955,0,0.524743275,1,0.839285714,1,0.903095372,0
3990,0.585366804,0,0.864691299,0,0.515102276,1,0.638690476,1,0.867597648,0
3993,0.796308913,0,0.62451992,1,0.517466445,0,0.9312092,0,0.648334462,1
3994,0.857492779,1,0.5176577,0,0.541951956,1,0.844642857,1,0.568990663,0
3998,0.811612399,1,0.984836429,1,0.684822985,1,0.573214286,1,0.989566238,1
4000,0.805964051,1,0.808029589,0,0.54976083,0,0.905952381,1,0.844166264,0
4002,0.702513852,1,0.693541648,0,0.594631732,0,0.538095238,1,0.711314479,0
4004,0.882530588,0,0.794140657,1,0.546857601,1,0.505658915,1,0.757659932,1
4017,0.793458264,1,0.628784984,0,0.527494249,1,0.667857143,1,0.607713949,0
4020,0.853330709,1,0.856045474,0,0.628489825,0,0.542857143,0,0.903460207,0
4021,0.88940376,1,0.99991831,1,0.979539639,1,0.935714286,0,0.999999999,1
4022,0.84591981,1,0.787013164,0,0.594171591,0,0.864285714,1,0.842304398,0
4026,0.761993316,0,0.666063096,0,0.631056819,0,0.634907088,0,0.735203812,0
4029,0.765904905,0,0.521427126,1,0.61399987,0,0.569642857,1,0.51197982,1
4031,0.87013462,0,0.95986189,0,0.595942423,1,0.799777443,0,0.967886225,0
4033,0.890230775,1,0.820160257,1,0.634272031,0,0.989285714,1,0.878909124,1
4041,0.87582622,0,0.783654705,0,0.512709186,0,0.747434275,0,0.805898728,0
4042,0.584369413,0,0.716809749,0,0.540806802,0,0.617142857,0,0.727994677,0
4044,0.901934447,0,0.71299203,0,0.549911613,1,0.786141901,0,0.723672947,0
4045,0.885578194,1,0.518471748,1,0.703452687,1,0.507142857,0,0.639253934,1
4047,0.604437585,0,0.770251166,0,0.681866781,0,0.559389039,0,0.777890524,0
4050,0.840646187,1,0.574915645,0,0.609614362,0,0.610714286,1,0.656754687,0
4051,0.739131645,0,0.69748079,0,0.521371196,0,0.582142857,0,0.733502881,0
4053,0.65457868,1,0.921107329,1,0.537608773,1,0.627891156,1,0.949119772,1
4055,0.605311211,0,0.977047147,1,0.524196917,1,0.808928571,0,0.987441881,1
4056,0.879540908,1,0.993729615,1,0.952890175,1,0.671428571,0,0.999992485,1
4060,0.825655303,1,0.938531796,0,0.550637044,0,0.54047619,1,0.953870841,0
4061,0.830646209,1,0.518793344,1,0.626052072,1,0.727380952,1,0.634064851,1
4062,0.797447469,1,0.760647905,0,0.615280777,0,0.621428571,0,0.801824202,0
4065,0.573717376,1,0.625996831,0,0.615228309,0,0.584922149,0,0.554149151,0
4067,0.807785782,1,0.508550573,0,0.740234245,1,0.767857143,0,0.55704991,1
4068,0.812428409,1,0.739488622,0,0.547211645,0,0.696428571,1,0.780500389,0
4070,0.739732561,1,0.549797697,0,0.65582762,0,0.882142857,1,0.538657465,0
4075,0.77857581,1,0.659074208,1,0.674045437,0,0.75952381,0,0.521978031,0
4076,0.924756675,0,0.524720301,0,0.566832726,0,0.8800011,0,0.580166778,0
4085,0.723902584,1,0.734834838,0,0.5712941,1,0.806547619,1,0.704716397,0
4093,0.762529549,0,0.522021762,1,0.50321838,0,0.538961039,0,0.564183212,1
4099,0.78738926,1,0.958333651,0,0.840590268,0,0.633333333,1,0.969393538,0
4101,0.791388433,1,0.569142649,0,0.513670051,0,0.649761905,0,0.611126645,0
4102,0.762822455,1,0.891301697,0,0.718435791,0,0.528571429,1,0.883201163,0
4103,0.797051684,1,0.64445159,0,0.555112592,0,0.817261905,1,0.64382067,0
4104,0.842915902,1,0.794514729,0,0.610933191,0,0.617857143,0,0.835287817,0
4109,0.576101831,0,0.619281574,0,0.705403856,0,0.6,1,0.62417146,0
4112,0.781240234,0,0.729504613,1,0.558482366,0,0.610986621,1,0.744482594,1
4113,0.965344987,0,0.588447884,0,0.576283279,0,0.822843146,0,0.585010934,0
4114,0.764478737,0,0.761316202,1,0.62279549,1,0.997619048,1,0.776157924,1
4116,0.588894932,0,0.605155091,1,0.624176243,0,0.869642857,1,0.660753315,1
4118,0.790000631,1,0.728838461,1,0.85326607,1,0.885714286,0,0.880973574,1
4123,0.93987659,0,0.741792822,0,0.529398945,1,0.871294647,0,0.767369937,0
4124,0.891884987,1,0.998388919,1,0.974245011,1,0.961904762,0,0.999999822,1
4126,0.771704881,1,0.695323332,1,0.564202611,0,0.59047619,0,0.749603603,1
4127,0.784210742,1,0.685142177,0,0.512380054,0,0.76547619,1,0.589769723,0
4132,0.827104628,0,0.65583203,0,0.622814417,0,0.78637231,1,0.696036001,0
4134,0.883942373,0,0.975301915,0,0.677690411,0,0.500990476,0,0.98771699,0
4135,0.877365372,0,0.802247415,0,0.723130219,0,0.707267529,0,0.833628275,0
4137,0.8547158,1,0.591546544,1,0.741177507,1,0.638095238,0,0.680708438,1
4140,0.652001325,1,0.837431988,0,0.687834061,0,0.5737728,0,0.883071499,0
4143,0.722160533,0,0.516768728,0,0.576876394,1,0.535714286,0,0.512553437,0
4145,0.777774928,1,0.781362629,0,0.710244653,0,0.569642857,0,0.851506507,0
4146,0.893410251,0,0.751629695,1,0.613321899,1,0.560869778,1,0.747866819,1
4147,0.84083467,1,0.818338521,0,0.62056395,0,0.657142857,0,0.85423353,0
4150,0.754604346,0,0.97693761,1,0.506840756,0,0.992857143,0,0.990228175,1
4151,0.841815326,0,0.998835305,0,0.711982265,0,0.655357143,1,0.999470777,0
4152,0.837402275,0,0.518501903,0,0.537321324,0,0.919801736,0,0.544735373,0
4154,0.680216198,1,0.888148051,1,0.533825656,1,0.789285714,0,0.920624579,1
4158,0.570852862,0,0.907647999,1,0.568037937,1,0.744642857,1,0.934162387,1
4165,0.945597312,0,0.526324394,0,0.627820515,0,0.909527673,0,0.560350525,0
4166,0.818403807,0,0.540605896,1,0.528442576,1,0.644087767,0,0.599242257,1
4173,0.790772299,1,0.756662296,0,0.602391814,0,0.625,1,0.815915005,0
4174,0.652001325,1,0.711830861,0,0.575386885,0,0.80297619,1,0.646984839,0
4177,0.884751617,1,0.86424171,1,0.813375195,1,0.508333333,0,0.938218183,1
4178,0.783416286,0,0.538967064,1,0.606177972,0,0.976190476,1,0.576498628,1
4182,0.834228962,1,0.999493246,1,0.563416306,1,0.638690476,1,0.999999902,1
4186,0.770630932,1,0.975731318,0,0.754082833,0,0.674062998,0,0.982364465,0
4187,0.872498113,1,0.599398298,1,0.642372163,0,0.961904762,1,0.58934403,1
4188,0.934428809,0,0.656726602,0,0.574570405,0,0.942372391,0,0.687177951,0
4191,0.879056434,0,0.688404604,0,0.652623543,0,0.544094199,0,0.651838366,0
4194,0.835286222,1,0.799701479,0,0.57263167,0,0.658333333,1,0.819252038,0
4195,0.802103896,0,0.975709496,0,0.704473755,0,0.569047619,0,0.986944432,0
4196,0.891884987,1,0.997533915,1,0.972044756,1,0.978571429,0,0.999999546,1
4200,0.834235807,0,0.890516355,0,0.547719601,1,0.755952381,0,0.904517024,0
4202,0.574931332,0,0.978391316,1,0.53742735,0,0.86414966,0,0.988159998,1
4204,0.781784621,0,0.58122898,0,0.606974106,0,0.754166667,1,0.601086631,0
4212,0.760483803,0,0.619171166,1,0.588388494,0,0.811855462,1,0.60649684,1
4213,0.790964152,1,0.939898235,1,0.9262852,1,0.917857143,0,0.981602074,1
4214,0.902512407,0,0.67043153,1,0.521543604,0,0.889198353,0,0.627402447,1
4215,0.950819487,0,0.795872125,0,0.540000594,0,0.882984759,0,0.816826885,0
4217,0.846052197,0,0.996056735,0,0.681323881,0,0.830952381,1,0.998273041,0
4220,0.866441394,1,0.549597645,0,0.778438357,1,0.570238095,0,0.530032042,0
4223,0.867906376,0,0.865958497,0,0.568683766,0,0.658473389,1,0.900126734,0
4226,0.939167918,0,0.993008414,0,0.609186985,0,0.55226449,1,0.995600304,0
4233,0.890230775,1,0.991853264,0,0.680697025,0,0.910714286,1,0.994812881,0
4236,0.932936612,0,0.569537271,0,0.620562987,0,0.581060284,0,0.5496139,0
4237,0.924872962,0,0.931300889,0,0.617391871,0,0.746738545,0,0.943692289,0
4241,0.726659962,1,0.536794886,0,0.557323698,0,0.555357143,1,0.59267033,0
4243,0.643158827,1,0.837193784,0,0.650962436,0,0.603571429,0,0.876912384,0
