AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index,label,probability
4280,3971.28,4245.64,4078.46,4347.69,4635.38,4089.74,4634.36,4222.05,4255.9,4216.92,4288.21,4603.59,4349.74,1820,0,0.739285714
4271.79,3985.64,4248.21,4105.64,4330.77,4614.87,4070.77,4624.1,4194.36,4222.56,4190.77,4272.31,4575.38,4336.41,1821,0,0.633609427
4277.95,4014.36,4262.56,4125.64,4328.21,4615.9,4065.13,4592.31,4178.46,4217.95,4182.05,4270.26,4587.18,4340.51,1822,0,0.753656305
4329.23,4009.23,4289.23,4148.21,4350.26,4586.15,4096.92,4641.03,4222.05,4238.46,4211.28,4280.51,4635.9,4393.85,1823,0,0.814285714
4382.56,4009.23,4263.59,4122.56,4353.85,4606.15,4078.97,4594.36,4192.82,4244.62,4223.59,4287.18,4642.05,4440,1824,1,0.781312227
4360,4001.54,4278.97,4111.28,4339.49,4622.56,4105.13,4627.18,4214.87,4234.36,4238.46,4316.41,4645.13,4416.41,1825,1,0.929258505
4302.56,3998.46,4256.92,4120.51,4331.79,4606.15,4061.03,4601.54,4210.77,4236.41,4207.18,4280.51,4610.26,4356.92,1826,1,0.579761905
4320,4017.44,4276.92,4125.64,4332.82,4623.59,4067.18,4630.26,4220,4243.59,4208.21,4289.23,4618.97,4380,1827,1,0.757142857
4286.15,4002.56,4252.31,4115.38,4341.54,4616.92,4077.95,4626.15,4211.79,4230.26,4202.56,4270.77,4597.95,4361.54,1828,1,0.567857143
4321.03,4036.41,4268.72,4143.08,4329.23,4610.26,4065.13,4592.82,4179.49,4199.49,4173.33,4268.21,4571.79,4358.97,1829,1,0.759801122
4304.1,4017.95,4278.46,4114.36,4346.67,4629.23,4075.9,4630.77,4217.95,4251.79,4221.54,4284.62,4615.38,4370.77,1830,0,0.78011005
4312.31,4016.92,4271.28,4125.13,4333.85,4600,4054.87,4619.49,4185.64,4233.85,4212.82,4293.33,4587.18,4369.23,1831,1,0.667857143
4285.64,3990.26,4249.23,4098.46,4333.33,4616.92,4069.23,4620.51,4211.79,4246.15,4211.28,4274.87,4606.67,4355.9,1832,0,0.665739989
4288.21,3994.36,4263.59,4078.46,4326.67,4615.9,4079.49,4607.69,4196.41,4232.82,4209.74,4282.56,4601.54,4360,1833,0,0.621205357
4312.82,4026.15,4264.62,4120.51,4353.33,4614.36,4056.92,4623.08,4205.64,4247.18,4209.23,4283.08,4623.08,4373.85,1834,1,0.803571429
4302.56,4003.08,4268.21,4110.26,4347.18,4631.79,4104.1,4627.18,4220.51,4234.36,4183.08,4293.33,4626.15,4366.67,1835,1,0.921428571
4281.54,3929.74,4249.23,4107.18,4334.87,4629.23,4056.41,4601.54,4192.82,4219.49,4194.87,4265.13,4583.08,4328.72,1836,0,0.907738095
4305.13,4012.31,4250.77,4120.51,4343.59,4617.95,4061.54,4623.08,4211.28,4242.56,4223.59,4285.13,4619.49,4372.82,1837,1,0.571428571
4243.59,4025.13,4247.69,4135.9,4341.54,4612.82,4058.97,4590.77,4170.26,4180.51,4130.77,4246.15,4483.59,4271.28,1838,0,0.899074133
4282.05,3990.77,4261.03,4097.95,4328.72,4610.26,4043.08,4598.97,4180.51,4224.62,4190.26,4267.18,4595.38,4356.41,1839,1,0.632142857
4289.23,4006.67,4266.67,4122.05,4341.54,4612.31,4080.51,4619.49,4201.03,4224.1,4207.69,4276.92,4597.44,4362.56,1840,1,0.647903727
4335.9,4058.46,4279.49,4125.64,4350.26,4632.31,4103.08,4634.87,4242.56,4260,4244.1,4307.69,4650.26,4397.95,1841,1,0.65952381
4365.64,4015.38,4278.97,4123.08,4317.44,4609.74,4056.92,4620,4213.33,4245.13,4238.46,4307.18,4653.85,4442.56,1842,1,0.873107183
4283.59,3988.21,4262.56,4112.82,4331.79,4608.21,4055.38,4617.44,4197.44,4219.49,4165.64,4273.33,4592.82,4343.08,1843,1,0.505952381
4312.82,4007.69,4270.77,4124.1,4348.72,4625.13,4077.44,4632.31,4213.85,4242.05,4205.13,4284.62,4610.26,4377.95,1844,0,0.533333333
4296.92,4004.1,4261.54,4106.15,4334.87,4620,4052.82,4613.33,4192.31,4234.87,4203.59,4276.92,4598.97,4366.15,1845,1,0.62976428
4298.46,4006.15,4276.92,4107.18,4346.67,4633.33,4089.74,4638.97,4224.1,4251.79,4222.56,4293.85,4609.74,4361.54,1846,0,0.72842153
4370.77,4062.56,4278.46,4138.46,4334.36,4609.74,4053.85,4617.95,4204.62,4242.05,4221.54,4289.23,4612.82,4409.74,1847,0,0.769047619
4255.38,3981.03,4257.95,4106.67,4332.31,4615.9,4070.26,4595.38,4181.03,4188.72,4155.38,4269.23,4529.74,4298.97,1848,0,0.685496767
4304.62,3997.44,4277.44,4137.95,4349.23,4630.26,4061.03,4643.59,4214.36,4251.79,4221.54,4297.44,4607.69,4368.21,1849,0,0.736024243
4279.49,3969.23,4265.64,4104.62,4336.41,4631.28,4089.74,4637.44,4211.79,4245.64,4213.85,4293.33,4617.44,4350.77,1850,0,0.743920919
4271.28,3988.72,4231.79,4111.28,4355.9,4633.33,4085.64,4625.64,4212.82,4244.62,4192.31,4247.18,4607.69,4330.26,1851,0,0.664947004
4287.18,4014.87,4256.92,4120,4338.46,4614.87,4059.49,4611.79,4192.82,4223.08,4195.9,4263.59,4581.54,4355.9,1852,1,0.648533512
4280.51,3980,4257.95,4112.82,4325.13,4601.54,4042.56,4606.15,4170.26,4209.23,4192.31,4270.77,4581.03,4346.67,1853,1,0.838077686
4308.72,4009.23,4271.28,4123.59,4330.26,4600.51,4067.69,4589.74,4175.9,4211.28,4140,4278.97,4593.85,4354.87,1854,0,0.541666667
4300.51,4050.77,4251.79,4121.03,4350.26,4626.67,4064.1,4605.64,4201.03,4232.82,4197.44,4272.31,4613.85,4355.9,1855,0,0.909843617
4291.79,3977.95,4261.03,4108.72,4322.56,4627.69,4084.62,4629.23,4221.54,4247.69,4212.31,4286.67,4597.95,4362.05,1856,0,0.695833333
4255.9,3999.49,4246.67,4120.51,4334.87,4616.41,4069.74,4598.46,4182.05,4218.46,4180.51,4261.03,4581.54,4313.33,1857,0,0.904519885
4294.36,3953.33,4234.36,4092.31,4342.05,4600.51,4072.31,4596.41,4192.31,4230.77,4189.23,4265.13,4578.46,4348.21,1858,1,0.772228818
4305.64,4013.33,4255.38,4120.51,4344.1,4575.38,4089.74,4614.36,4189.23,4230.77,4204.62,4281.03,4597.95,4348.72,1859,0,0.859309273
4296.41,4000.51,4274.87,4131.79,4331.79,4603.08,4086.67,4622.05,4209.23,4228.72,4204.1,4280,4614.36,4356.41,1860,0,0.763294939
4289.74,4032.82,4261.03,4127.69,4338.97,4622.05,4073.85,4615.38,4211.79,4222.05,4198.97,4274.87,4610.77,4351.28,1861,0,0.735182771
4283.08,4018.46,4249.23,4112.31,4328.72,4602.05,4062.05,4612.82,4188.21,4218.46,4203.08,4262.56,4605.64,4344.1,1862,0,0.752380952
4238.97,4032.82,4232.31,4123.08,4340.51,4604.62,4053.33,4580.51,4157.95,4152.82,4112.31,4229.74,4464.1,4259.49,1863,0,0.965729245
4309.23,4050.77,4264.62,4125.13,4347.69,4627.18,4077.95,4610.77,4201.54,4232.82,4202.56,4276.92,4616.41,4362.56,1864,0,0.798214286
4289.23,4000.51,4249.74,4116.92,4323.59,4610.26,4069.74,4600.51,4193.85,4213.33,4134.87,4271.79,4592.31,4348.21,1865,0,0.851666667
4281.03,3984.1,4248.72,4106.67,4331.79,4613.33,4061.54,4612.82,4181.03,4222.56,4204.1,4268.72,4582.05,4344.62,1866,1,0.622460757
4281.54,4014.87,4243.08,4115.38,4334.36,4617.44,4037.44,4603.59,4197.44,4234.36,4202.05,4266.67,4617.44,4346.15,1867,1,0.9
4258.46,3963.08,4260.51,4121.54,4329.23,4627.18,4058.97,4609.74,4195.9,4210.77,4179.49,4279.49,4581.03,4291.28,1868,0,0.845728361
4287.18,3991.79,4257.95,4109.74,4327.69,4618.97,4062.05,4604.62,4199.49,4238.46,4205.64,4282.05,4622.05,4356.41,1869,0,0.744120209
4286.67,3993.85,4267.18,4114.36,4335.9,4615.38,4069.74,4606.15,4190.77,4222.56,4200.51,4272.31,4594.36,4347.18,1870,0,0.683928571
4315.38,4024.62,4269.74,4121.03,4355.9,4635.9,4085.64,4631.28,4206.67,4241.03,4210.77,4292.31,4620,4380,1871,0,0.679047619
4259.49,4000,4245.64,4116.41,4331.28,4622.56,4066.15,4598.46,4189.23,4225.13,4174.87,4255.9,4577.95,4319.49,1872,0,0.864138264
4242.56,3989.74,4245.64,4106.67,4338.46,4616.92,4071.28,4609.74,4197.95,4217.95,4179.49,4256.41,4568.72,4303.08,1873,0,0.933020308
4304.62,4008.72,4274.36,4116.41,4361.54,4630.26,4110.26,4627.69,4211.28,4244.1,4224.1,4286.67,4620,4386.15,1874,1,0.879496965
4303.08,4011.79,4253.85,4127.69,4333.85,4575.9,4081.54,4608.72,4187.18,4214.36,4194.36,4283.08,4600.51,4357.95,1875,0,0.860599602
4308.72,4032.82,4266.15,4146.15,4326.15,4597.44,4040.51,4573.85,4166.67,4188.72,4174.87,4261.03,4569.23,4356.92,1876,1,0.797016493
4393.85,4097.44,4372.82,4230.77,4445.13,4746.15,4162.05,4722.56,4303.59,4337.44,4300.51,4374.36,4696.41,4456.92,1877,0,0.975350572
4280.51,3987.69,4257.44,4115.38,4342.05,4624.1,4065.13,4624.62,4217.95,4233.85,4207.69,4273.33,4621.03,4351.28,1878,0,0.872619048
4266.15,4069.23,4251.79,4167.69,4377.44,4651.79,4092.31,4648.72,4193.33,4213.85,4175.9,4260,4543.59,4297.95,1879,0,0.846604275
4283.59,4002.05,4264.1,4116.92,4347.18,4626.15,4084.62,4623.08,4211.28,4231.28,4213.33,4274.87,4598.46,4368.72,1880,0,0.817857143
4286.15,4026.15,4265.13,4126.15,4335.38,4612.82,4045.13,4611.28,4202.05,4229.23,4207.18,4276.92,4625.13,4338.46,1881,1,0.837471586
4275.9,3989.23,4248.72,4115.9,4323.59,4626.67,4061.54,4614.36,4202.56,4234.87,4194.87,4270.77,4611.79,4342.05,1882,0,0.866666667
4273.33,3986.67,4243.59,4103.08,4346.67,4617.44,4067.18,4622.56,4199.49,4231.28,4205.13,4260,4609.74,4338.46,1883,0,0.78225227
4262.56,3996.92,4247.69,4107.18,4336.41,4624.62,4089.23,4611.79,4197.95,4218.46,4192.82,4265.64,4576.92,4321.54,1884,0,0.89077801
4362.56,3997.95,4290.26,4123.59,4360,4640,4097.44,4645.64,4230.77,4278.97,4268.21,4319.49,4717.95,4469.23,1885,1,0.908773706
4282.05,4012.31,4261.03,4123.08,4346.67,4614.36,4084.1,4615.9,4214.87,4230.26,4211.28,4277.95,4601.54,4371.79,1886,1,0.596056548
4292.82,3996.92,4261.54,4123.08,4347.18,4631.79,4072.31,4628.21,4212.82,4244.62,4201.03,4273.33,4599.49,4353.33,1887,0,0.957142857
4281.03,4003.08,4231.79,4110.77,4324.62,4600,4052.31,4595.38,4181.03,4206.15,4167.69,4246.67,4566.67,4336.41,1888,1,0.673922839
4300.51,4056.92,4289.23,4155.9,4379.49,4649.74,4101.03,4659.49,4235.9,4260.51,4220,4298.97,4630.77,4356.92,1889,1,0.520238095
4270.77,3983.08,4247.69,4113.33,4330.26,4611.28,4053.85,4628.72,4203.59,4222.56,4209.23,4272.31,4593.85,4343.59,1890,1,0.757070267
4278.97,4032.82,4258.46,4123.59,4344.1,4628.21,4084.1,4618.97,4212.82,4224.1,4201.54,4266.67,4606.15,4346.67,1891,0,0.83201239
4280,3985.13,4258.97,4111.28,4320.51,4597.44,4045.13,4598.97,4171.79,4224.1,4200.51,4276.92,4582.56,4347.69,1892,1,0.801139807
4278.46,3972.31,4260.51,4115.38,4335.38,4615.38,4038.97,4613.85,4197.95,4227.18,4205.64,4263.08,4598.46,4352.82,1893,0,0.802857143
4266.15,3988.21,4249.74,4107.18,4330.26,4625.13,4078.97,4624.62,4217.44,4231.28,4189.23,4272.31,4584.1,4339.49,1894,0,0.906802721
4391.28,4079.49,4354.87,4213.33,4427.18,4704.1,4154.87,4690.77,4275.38,4307.18,4292.31,4357.44,4705.64,4464.62,1895,1,0.58452381
4294.36,4015.9,4265.64,4125.64,4345.13,4616.92,4041.03,4613.85,4194.36,4224.62,4193.85,4271.28,4579.49,4354.87,1896,1,0.79166239
4248.21,4002.05,4243.08,4109.23,4331.79,4626.67,4075.38,4621.03,4196.41,4215.38,4172.31,4260,4566.67,4299.49,1897,0,0.925495694
4271.28,3977.44,4250.26,4129.23,4341.03,4617.95,4071.28,4620,4189.23,4213.33,4194.36,4265.64,4598.46,4342.56,1898,0,0.833742323
4279.49,3990.77,4248.72,4112.31,4321.03,4603.59,4048.72,4593.33,4180,4204.1,4173.33,4258.46,4582.05,4332.31,1899,1,0.795903758
4258.97,4038.46,4264.62,4129.74,4342.05,4618.46,4071.79,4604.62,4198.46,4220,4177.44,4258.97,4551.28,4298.97,1900,0,0.791166454
4320,4008.21,4282.56,4135.38,4361.03,4646.67,4092.31,4650.26,4220,4255.9,4237.95,4300,4647.18,4380.51,1901,1,0.507142857
4312.31,4052.82,4273.85,4124.1,4347.18,4626.67,4075.9,4614.87,4208.72,4230.26,4212.82,4287.18,4618.46,4365.13,1902,0,0.746428571
4298.97,4006.67,4268.72,4140.51,4351.28,4636.92,4071.28,4621.54,4219.49,4236.92,4206.67,4271.79,4588.21,4351.28,1903,0,0.855952381
4409.74,4040,4312.82,4140,4364.1,4632.31,4080,4627.18,4222.56,4284.62,4275.9,4333.85,4754.87,4509.23,1904,1,0.610714286
4286.15,4006.15,4248.21,4105.64,4345.64,4616.41,4060.51,4605.64,4186.15,4225.13,4198.97,4268.72,4588.21,4362.05,1905,1,0.683333333
4246.67,3973.33,4244.1,4108.21,4330.26,4635.38,4096.92,4626.67,4211.79,4220.51,4195.9,4266.67,4585.13,4337.95,1906,0,0.801785714
4287.18,4030.26,4243.59,4126.15,4346.67,4613.33,4057.95,4609.74,4182.56,4240,4198.97,4273.85,4587.69,4354.36,1907,1,0.525952381
4299.49,4013.85,4260,4140.51,4349.74,4612.82,4091.79,4625.64,4214.87,4231.79,4196.92,4271.28,4603.59,4355.9,1908,0,0.636324646
4315.38,4035.38,4274.36,4143.59,4348.21,4618.97,4088.72,4607.69,4190.77,4245.13,4209.23,4272.31,4622.05,4358.46,1909,1,0.66885076
4349.23,4012.31,4257.95,4141.03,4348.72,4600,4055.9,4584.1,4181.54,4218.97,4189.23,4272.31,4583.59,4377.44,1910,1,0.736884045
4277.44,3972.31,4249.74,4098.46,4314.87,4615.9,4073.33,4619.49,4204.1,4237.44,4194.36,4278.97,4578.97,4344.62,1911,0,0.576082251
4295.38,3992.82,4248.72,4107.18,4331.28,4614.87,4052.31,4625.64,4205.64,4230.26,4199.49,4275.38,4597.95,4352.31,1912,1,0.817673993
4383.08,4082.56,4347.18,4210.26,4428.72,4706.15,4153.33,4677.95,4264.1,4305.64,4286.15,4347.18,4705.13,4456.41,1913,0,0.55
4297.44,4016.92,4268.21,4125.13,4340.51,4612.31,4068.21,4592.31,4196.92,4240.51,4203.59,4287.18,4605.64,4358.97,1914,0,0.50952381
4270.77,3977.95,4251.28,4106.15,4328.72,4613.85,4075.38,4604.62,4199.49,4224.62,4190.26,4268.21,4578.97,4329.23,1915,0,0.872657046
4294.36,4008.21,4264.1,4105.64,4337.44,4623.59,4062.56,4615.9,4197.95,4241.03,4164.62,4269.23,4603.08,4357.95,1916,0,0.867857143
4312.31,4024.1,4270.26,4132.31,4348.21,4617.95,4084.1,4617.44,4200,4237.95,4210.26,4276.92,4592.31,4375.9,1917,1,0.660714286
4281.54,4055.9,4276.41,4169.23,4367.18,4633.33,4078.46,4638.97,4195.9,4213.33,4183.59,4268.21,4559.49,4304.62,1918,0,0.883205687
4301.03,3996.41,4255.38,4122.56,4337.44,4617.44,4057.44,4615.38,4204.1,4240,4205.64,4275.38,4609.23,4360.51,1919,0,0.568055556
4331.79,4024.1,4312.82,4158.46,4384.1,4662.56,4118.46,4653.33,4237.95,4261.54,4213.33,4314.87,4634.87,4392.31,1920,1,0.921428571
4286.15,4018.97,4248.21,4111.28,4328.21,4605.13,4063.59,4621.03,4193.33,4222.05,4197.95,4259.49,4595.9,4340.51,1921,0,0.748809524
4299.49,4010.26,4270.26,4109.23,4336.92,4626.15,4062.05,4621.03,4207.18,4241.54,4173.85,4272.82,4609.23,4357.95,1922,0,0.79912037
4285.64,4008.21,4248.21,4106.67,4337.95,4624.1,4076.92,4626.15,4214.87,4234.36,4209.74,4270.77,4602.05,4337.44,1923,0,0.840886899
4273.85,3993.33,4247.18,4109.74,4329.74,4613.85,4047.69,4614.36,4194.36,4225.13,4178.97,4261.03,4589.74,4334.36,1924,0,0.539285714
4312.82,4004.1,4245.13,4108.72,4317.95,4596.41,4059.49,4581.54,4176.92,4205.64,4182.05,4268.72,4591.28,4372.82,1925,1,0.839977421
4256.41,4031.79,4235.9,4121.03,4336.41,4617.95,4062.05,4607.18,4190.77,4201.03,4168.21,4250.26,4562.56,4307.18,1926,0,0.963521493
4307.69,3947.18,4249.74,4088.21,4337.95,4609.74,4094.87,4638.46,4229.23,4257.44,4260,4313.33,4682.56,4398.46,1927,1,0.852854573
4363.08,3990.77,4265.13,4123.59,4346.67,4610.77,4065.64,4585.13,4182.56,4229.23,4208.72,4284.62,4622.05,4416.41,1928,1,0.778754281
4280.51,3986.67,4249.74,4095.9,4334.36,4602.56,4046.67,4608.72,4191.79,4218.46,4190.77,4262.05,4577.95,4341.54,1929,1,0.517857143
4292.82,3994.87,4273.33,4125.64,4330.77,4630.77,4096.92,4615.9,4198.97,4244.62,4206.15,4284.62,4608.72,4358.46,1930,1,0.525
4298.46,4004.1,4262.56,4109.23,4338.46,4611.28,4057.95,4615.38,4196.41,4226.67,4180.51,4280,4602.56,4358.46,1931,1,0.657142857
4285.13,3995.38,4248.21,4120,4341.03,4620.51,4055.38,4612.82,4201.54,4226.67,4209.74,4265.64,4609.74,4334.36,1932,0,0.76773682
4370.77,4049.74,4280,4147.69,4338.46,4614.87,4048.72,4585.13,4176.41,4219.49,4216.92,4286.15,4627.18,4413.85,1933,0,0.669525506
4375.38,4030.26,4324.1,4184.1,4389.74,4662.56,4124.62,4661.54,4242.56,4270.26,4211.28,4325.13,4617.95,4400.51,1934,1,0.952375337
4339.49,4041.03,4312.82,4137.44,4364.62,4650.26,4097.95,4632.31,4208.21,4254.87,4238.46,4293.33,4630.77,4393.85,1935,0,0.771006087
4381.54,4005.64,4266.15,4128.21,4357.95,4607.69,4077.44,4593.33,4191.79,4238.97,4218.46,4294.36,4634.87,4431.28,1936,1,0.712881268
4278.97,3992.31,4250.26,4113.33,4329.23,4615.38,4076.92,4622.05,4204.1,4220.51,4191.79,4273.33,4576.92,4316.41,1937,0,0.783967701
4302.05,4024.62,4272.31,4109.23,4336.92,4620,4056.92,4622.05,4207.18,4234.87,4170.77,4268.72,4595.38,4370.26,1938,0,0.698896925
4302.05,4006.67,4264.62,4105.64,4331.28,4600,4084.1,4609.23,4193.85,4222.05,4203.08,4279.49,4596.41,4367.18,1939,1,0.731899981
4321.54,4045.64,4263.59,4150.26,4350.77,4611.79,4055.38,4615.38,4192.31,4217.44,4204.1,4280,4601.03,4369.23,1940,1,0.526190476
4304.1,4002.56,4276.92,4146.15,4350.77,4620.51,4072.31,4630.26,4208.72,4242.05,4225.13,4297.44,4626.15,4356.92,1941,0,0.722177251
4302.05,4024.62,4277.95,4117.44,4334.36,4618.97,4054.36,4607.69,4192.31,4229.23,4160.51,4265.13,4594.87,4371.28,1942,0,0.752845773
4312.82,4033.85,4275.9,4132.31,4341.54,4617.95,4074.36,4613.85,4209.23,4242.56,4198.97,4291.79,4617.44,4380.51,1943,0,0.508333333
4274.87,3963.59,4246.67,4102.56,4333.85,4618.46,4053.33,4622.56,4194.36,4227.69,4204.62,4265.64,4593.33,4346.15,1944,0,0.65069301
4320,4028.21,4261.03,4127.69,4344.62,4631.79,4083.59,4596.41,4188.72,4241.54,4204.1,4284.1,4605.13,4384.62,1945,0,0.85710702
4284.62,4028.72,4267.69,4134.87,4343.59,4614.87,4066.67,4613.85,4193.85,4224.62,4189.74,4281.03,4562.05,4340.51,1946,0,0.664285714
4337.95,3978.97,4271.28,4105.64,4335.38,4627.69,4110.26,4632.82,4214.36,4239.49,4242.05,4313.33,4656.92,4404.62,1947,1,0.954548416
4307.69,4023.08,4265.64,4122.05,4354.36,4629.74,4073.85,4601.54,4189.74,4228.21,4219.49,4270.26,4627.69,4384.1,1948,0,0.63452381
4293.85,4005.13,4262.56,4134.87,4332.82,4614.36,4083.59,4629.23,4204.62,4225.13,4174.87,4276.92,4602.05,4352.31,1949,0,0.632142857
4298.97,4013.33,4251.28,4131.28,4330.77,4591.79,4049.23,4581.54,4167.69,4193.85,4174.87,4254.87,4577.44,4353.33,1950,1,0.811050587
4309.23,4008.72,4266.15,4110.26,4339.49,4611.79,4063.59,4618.46,4192.31,4241.54,4200.51,4283.59,4612.31,4371.79,1951,1,0.83202381
4304.1,4007.69,4265.13,4108.21,4332.82,4595.9,4081.03,4612.82,4197.95,4226.67,4205.13,4278.46,4604.62,4371.28,1952,1,0.710326376
4273.33,3968.21,4231.28,4098.46,4341.03,4614.36,4066.67,4597.44,4184.1,4216.92,4175.9,4253.85,4586.67,4332.82,1953,0,0.530098531
4261.54,3998.97,4238.97,4097.95,4337.44,4610.77,4053.33,4596.92,4188.72,4221.54,4190.26,4264.1,4608.72,4325.64,1954,1,0.745258156
4325.13,4043.08,4280,4150.26,4345.64,4613.33,4075.9,4605.64,4199.49,4251.79,4214.87,4278.97,4628.21,4370.26,1955,1,0.588095238
4289.23,4002.05,4249.23,4121.03,4342.05,4585.13,4100.51,4615.38,4200.51,4227.69,4197.95,4275.9,4596.41,4346.67,1956,0,0.810357238
4274.36,3980,4261.54,4105.64,4334.87,4607.18,4044.1,4610.26,4186.67,4225.13,4176.92,4245.64,4583.08,4337.95,1957,0,0.822619048
4283.59,4026.15,4247.18,4120,4337.44,4614.87,4070.77,4613.85,4203.08,4229.23,4203.08,4269.74,4605.13,4340,1958,0,0.737454212
4279.49,3986.67,4253.33,4113.33,4338.97,4616.92,4067.18,4610.77,4197.44,4218.97,4204.1,4271.28,4603.08,4336.41,1959,0,0.847903288
4288.72,4006.67,4263.59,4120,4341.54,4618.46,4074.87,4613.85,4194.36,4226.15,4195.38,4282.56,4574.36,4351.28,1960,0,0.607142857
4374.87,4073.85,4343.08,4194.87,4389.74,4694.87,4118.97,4684.1,4271.28,4303.59,4274.36,4348.72,4679.49,4433.85,1961,1,0.655952381
4258.97,4017.44,4261.54,4135.9,4347.18,4629.23,4102.56,4603.08,4205.13,4216.41,4177.44,4271.79,4550.77,4313.33,1962,0,0.749499606
4302.56,4022.56,4255.9,4123.59,4353.85,4570.26,4091.28,4609.74,4193.33,4238.97,4214.36,4285.64,4609.74,4355.38,1963,0,0.826168886
4299.49,4018.46,4257.95,4106.15,4337.44,4627.18,4057.44,4618.46,4210.26,4235.9,4203.59,4272.82,4602.56,4347.18,1964,0,0.922619048
4315.9,4045.64,4272.31,4141.54,4341.03,4583.08,4080.51,4588.21,4188.21,4222.05,4191.28,4285.13,4606.15,4365.13,1965,0,0.745238095
4339.49,4037.95,4306.67,4136.92,4360.51,4645.13,4093.33,4642.05,4218.97,4257.44,4236.41,4296.41,4636.41,4386.67,1966,0,0.760891925
4318.97,4014.36,4274.36,4130.77,4367.69,4634.87,4094.36,4625.13,4203.08,4244.1,4224.62,4284.62,4636.41,4401.54,1967,1,0.719907796
4287.69,4003.08,4247.18,4118.97,4321.54,4602.56,4067.18,4613.85,4204.62,4218.97,4178.46,4254.87,4577.44,4335.9,1968,0,0.628571429
4283.59,4025.13,4264.1,4118.46,4334.87,4616.41,4046.15,4597.44,4189.74,4227.69,4208.21,4272.82,4624.1,4348.72,1969,1,0.902327825
4302.56,3997.44,4277.44,4111.28,4336.41,4618.46,4081.54,4613.85,4202.05,4244.62,4204.62,4291.79,4597.95,4376.41,1970,0,0.560714286
4305.13,3997.95,4260.51,4131.28,4321.03,4619.49,4061.03,4617.95,4208.72,4231.79,4212.31,4290.26,4623.59,4372.31,1971,0,0.514285714
4298.97,4012.31,4263.59,4123.08,4337.95,4625.64,4065.13,4617.44,4202.05,4226.15,4208.21,4273.85,4619.49,4363.08,1972,0,0.705952381
4295.9,4039.49,4265.64,4150.77,4351.79,4626.15,4074.87,4607.69,4192.31,4228.72,4188.21,4257.95,4587.18,4330.77,1973,0,0.753322217
4366.67,4038.46,4310.77,4181.54,4389.23,4665.64,4128.72,4665.64,4247.18,4263.08,4203.08,4317.95,4607.18,4395.9,1974,1,0.94745829
4293.33,4016.41,4263.08,4118.46,4332.31,4607.69,4054.36,4609.74,4194.36,4225.13,4196.92,4270.77,4588.21,4364.62,1975,1,0.794718468
4373.33,4074.36,4294.36,4153.33,4338.46,4600.51,4039.49,4584.62,4178.46,4202.56,4181.54,4291.28,4572.82,4395.38,1976,1,0.793452381
4301.03,4011.28,4274.36,4121.54,4346.15,4618.46,4087.18,4627.69,4217.44,4240.51,4221.03,4286.15,4612.82,4373.33,1977,1,0.558928571
4360.51,4055.38,4291.28,4140.51,4340.51,4621.54,4082.05,4615.9,4204.62,4231.79,4222.05,4295.38,4613.33,4429.23,1978,0,0.7
4265.13,4033.85,4264.1,4136.92,4375.38,4645.13,4084.1,4622.56,4207.69,4231.79,4211.28,4273.85,4617.44,4327.69,1979,0,0.794665588
4391.28,4085.13,4349.74,4192.82,4407.69,4697.44,4135.38,4688.21,4274.36,4311.79,4286.15,4362.56,4684.62,4445.64,1980,0,0.704761905
4294.87,3978.46,4263.59,4106.67,4342.05,4619.49,4096.92,4614.36,4196.41,4213.85,4204.1,4275.9,4583.08,4367.18,1981,1,0.710918604
4286.15,3978.46,4253.85,4111.79,4346.67,4617.95,4080,4616.41,4191.79,4234.87,4203.08,4280,4608.72,4353.33,1982,0,0.677764458
4294.36,4016.92,4273.33,4132.82,4335.9,4618.46,4077.95,4610.26,4196.92,4232.31,4205.64,4279.49,4609.23,4358.46,1983,0,0.636634309
4396.41,4090.26,4284.1,4138.46,4346.15,4629.74,4074.87,4609.23,4198.46,4233.33,4214.36,4296.92,4620,4417.44,1984,0,0.765952381
4312.31,4033.85,4265.13,4137.44,4341.03,4620.51,4092.31,4610.26,4202.56,4244.62,4195.9,4267.69,4607.69,4356.92,1985,1,0.711173783
4375.38,4037.95,4326.15,4169.23,4392.82,4663.59,4115.9,4665.64,4248.21,4275.38,4223.08,4321.54,4630.77,4405.64,1986,1,0.92209171
4283.59,4016.92,4236.41,4111.79,4330.26,4606.15,4064.1,4614.87,4202.56,4224.62,4204.62,4268.21,4601.03,4336.92,1987,0,0.789285714
4304.62,4013.33,4273.33,4114.36,4351.28,4616.92,4073.85,4614.87,4210.77,4243.59,4214.36,4283.59,4612.31,4368.21,1988,0,0.546428571
4286.67,3997.44,4261.03,4108.21,4325.13,4608.21,4055.38,4622.56,4205.13,4242.05,4205.13,4287.18,4603.59,4357.44,1989,0,0.55952381
4289.74,4009.23,4269.23,4103.08,4343.59,4626.15,4084.1,4622.05,4195.9,4228.21,4206.67,4285.64,4594.36,4372.31,1990,0,0.802380952
4315.38,3996.92,4280,4130.26,4347.69,4637.44,4073.33,4629.23,4202.56,4249.23,4226.67,4297.44,4624.1,4378.97,1991,0,0.766871465
4288.72,4001.03,4263.59,4110.26,4336.41,4608.21,4056.92,4609.74,4190.77,4210.26,4187.18,4267.69,4590.77,4335.9,1992,1,0.564285714
