AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,index,label,probability
4285.64,4000.0,4249.23,4113.85,4346.15,4637.95,4103.59,4642.56,4241.03,4278.97,4224.1,4280.0,4625.64,4354.87,999.0,1,0.6619497272519085
4321.54,4035.38,4267.18,4125.64,4345.64,4632.82,4081.54,4607.69,4206.67,4239.49,4208.21,4297.95,4604.1,4385.13,1000.0,0,0.8284664478066158
4334.87,4009.74,4294.36,4149.74,4380.51,4659.49,4104.1,4649.23,4232.31,4250.26,4197.44,4302.05,4610.26,4377.44,1001.0,1,0.9306401165470737
4293.85,4011.79,4262.05,4123.08,4333.33,4606.15,4051.28,4607.18,4187.69,4226.67,4195.38,4269.23,4582.05,4360.51,1006.0,1,0.8564112194885497
4334.36,4032.82,4307.69,4128.21,4353.33,4647.69,4098.97,4640.0,4213.85,4253.33,4234.87,4301.54,4628.72,4391.28,1008.0,0,0.6330365432798982
4305.13,4016.92,4249.23,4123.08,4340.0,4631.79,4082.56,4593.33,4183.08,4240.0,4203.08,4282.56,4610.26,4379.49,1012.0,0,0.7916157737506362
4286.15,3990.77,4238.97,4115.9,4328.21,4615.38,4070.26,4600.51,4198.97,4227.18,4195.38,4267.69,4602.56,4346.67,1013.0,0,0.7089077010916032
4344.1,3986.67,4275.9,4105.13,4343.59,4626.15,4091.28,4612.82,4197.44,4249.74,4223.59,4299.49,4637.95,4408.72,1015.0,1,0.8736070738829517
4296.92,4044.62,4263.08,4115.38,4337.44,4626.15,4074.36,4603.08,4191.79,4214.36,4198.97,4266.67,4605.13,4348.21,1018.0,0,0.9310650733969467
4313.85,3975.9,4273.85,4106.67,4327.69,4609.23,4068.72,4626.67,4206.67,4234.36,4212.82,4295.9,4609.74,4378.97,1019.0,1,0.7800913910661578
4310.77,4022.05,4273.33,4140.51,4349.74,4612.31,4058.46,4617.44,4194.36,4237.44,4201.54,4281.54,4612.31,4371.79,1022.0,1,0.6529756957404581
4263.59,3960.51,4235.9,4097.44,4328.21,4606.15,4079.49,4600.51,4187.69,4216.92,4175.9,4261.54,4574.36,4328.72,1023.0,0,0.6778382412239186
4294.87,3988.21,4258.46,4105.13,4327.18,4616.41,4051.28,4604.1,4194.36,4237.95,4209.23,4269.23,4599.49,4358.46,1025.0,0,0.615295374562341
4221.03,4025.64,4244.62,4117.44,4342.56,4619.49,4074.36,4603.59,4190.77,4216.92,4163.59,4241.54,4538.46,4268.72,1026.0,0,0.8092755317226463
4282.05,4023.59,4242.56,4117.44,4336.41,4617.95,4062.05,4605.64,4187.18,4222.05,4204.62,4267.69,4607.18,4337.44,1028.0,0,0.6602025871704835
4327.69,4051.28,4276.92,4135.9,4354.36,4617.95,4103.59,4621.54,4218.46,4236.92,4230.77,4299.49,4633.85,4378.97,1029.0,1,0.8499193465928755
4306.15,4050.26,4271.79,4137.95,4348.21,4621.54,4074.87,4607.18,4203.59,4222.05,4197.44,4274.87,4608.72,4357.95,1030.0,0,0.7492378417760814
4296.92,4018.46,4263.08,4113.85,4327.18,4625.64,4084.1,4615.9,4208.21,4237.44,4203.08,4282.05,4597.44,4369.23,1031.0,0,0.7250961119058525
4291.28,3982.56,4257.95,4112.31,4350.77,4624.1,4078.97,4619.49,4196.92,4226.67,4211.28,4276.92,4620.0,4349.23,1032.0,0,0.6567714713129772
4289.74,3993.33,4246.15,4111.79,4327.69,4623.08,4065.64,4616.92,4212.31,4245.13,4225.13,4289.23,4627.69,4370.77,1034.0,0,0.8442492337251909
4289.23,4001.03,4265.13,4112.31,4355.9,4629.23,4101.54,4625.64,4206.15,4230.26,4210.26,4277.44,4598.46,4365.13,1035.0,1,0.7380943943307888
4270.26,4040.0,4244.1,4121.03,4346.67,4621.54,4069.23,4610.77,4191.28,4220.0,4189.74,4251.79,4588.72,4321.03,1037.0,0,0.9086402772137405
4292.82,3998.46,4260.51,4124.62,4331.79,4618.46,4066.15,4623.08,4207.69,4230.77,4211.79,4281.03,4602.56,4355.38,1038.0,0,0.7113129574681935
4326.15,4017.44,4283.08,4137.95,4364.62,4638.97,4102.56,4635.9,4220.0,4256.41,4232.31,4298.46,4643.59,4402.05,1040.0,1,0.7220417915470738
4277.44,4060.51,4268.21,4167.18,4367.18,4641.54,4079.49,4645.13,4193.85,4221.03,4183.59,4267.69,4561.03,4310.77,1042.0,0,0.88471739870229
4283.59,4030.26,4251.28,4125.13,4341.03,4621.54,4041.03,4596.41,4190.77,4224.1,4197.44,4266.15,4623.08,4352.82,1043.0,1,0.8213416132468193
4275.9,4006.15,4249.23,4103.59,4335.38,4609.74,4049.74,4594.87,4183.08,4216.92,4198.97,4269.74,4615.9,4326.67,1046.0,1,0.8361423775394402
4274.87,4029.23,4247.18,4114.36,4343.08,4615.38,4040.51,4603.08,4201.54,4238.97,4208.72,4263.08,4628.21,4346.15,1047.0,1,0.8531299521984733
4277.95,3982.56,4247.69,4100.0,4338.46,4625.13,4068.72,4609.74,4189.23,4221.54,4202.56,4270.77,4601.54,4334.36,1048.0,0,0.8675335708473284
4287.69,4017.95,4248.21,4121.03,4341.54,4616.41,4072.31,4610.77,4181.03,4208.72,4187.18,4261.54,4600.0,4356.41,1050.0,0,0.7054694675572519
4275.9,3968.72,4234.87,4107.69,4326.15,4600.0,4077.95,4603.08,4193.33,4229.23,4187.18,4273.85,4605.64,4358.97,1051.0,1,0.6554340972442748
4251.28,3979.49,4242.05,4117.95,4331.79,4610.77,4062.05,4600.0,4177.44,4195.38,4154.36,4244.62,4563.59,4304.62,1053.0,0,0.7661035691679389
4273.33,4006.67,4236.92,4103.59,4328.21,4606.15,4058.46,4607.69,4185.13,4202.05,4189.23,4260.0,4588.72,4334.87,1054.0,0,0.6263673045725191
4350.26,4052.82,4326.15,4168.21,4391.28,4674.87,4124.62,4648.72,4236.41,4272.31,4261.03,4322.56,4670.77,4427.69,1056.0,1,0.9046407366895675
4239.49,4004.1,4256.92,4131.79,4332.82,4615.38,4058.97,4604.1,4186.15,4194.36,4130.77,4244.1,4494.36,4270.77,1057.0,0,0.7826586447862596
4315.38,4004.62,4270.77,4122.56,4356.92,4633.85,4111.79,4633.33,4215.38,4246.15,4223.08,4292.82,4611.28,4387.18,1064.0,1,0.8033588874605598
4287.18,3987.69,4246.15,4119.49,4336.41,4617.95,4066.67,4632.31,4211.28,4229.23,4189.74,4261.54,4597.44,4352.31,1067.0,0,0.6915879976666668
4288.21,4000.51,4256.41,4090.26,4335.38,4627.18,4086.67,4628.72,4214.87,4246.67,4212.82,4280.0,4604.1,4349.23,1069.0,0,0.810747134307888
4297.95,4015.9,4258.97,4124.62,4333.33,4625.64,4080.51,4621.03,4217.44,4241.54,4191.28,4270.26,4603.59,4356.92,1070.0,0,0.7093678569312978
4289.74,3994.87,4267.18,4117.95,4341.03,4617.44,4060.0,4614.87,4196.41,4223.08,4169.74,4272.31,4600.0,4350.26,1071.0,0,0.6737015680050891
4291.79,3937.95,4256.41,4116.41,4341.03,4634.87,4065.64,4610.77,4203.59,4226.15,4207.69,4272.31,4590.77,4345.64,1072.0,0,0.7952921100178119
4278.97,3980.0,4248.21,4104.62,4342.56,4618.46,4073.85,4608.72,4191.28,4233.33,4207.18,4276.41,4613.85,4356.41,1075.0,0,0.6763821455877863
4286.67,3995.38,4266.15,4121.54,4335.38,4627.18,4073.33,4626.67,4205.64,4230.26,4204.62,4287.18,4591.79,4354.87,1076.0,0,0.8715991441043258
4429.23,4134.36,4296.92,4173.33,4340.51,4598.46,4068.21,4609.23,4190.26,4214.87,4210.26,4301.54,4634.36,4461.03,1077.0,0,0.8685514537124682
4291.28,4009.23,4248.21,4120.51,4358.97,4630.26,4081.03,4629.23,4212.31,4236.92,4197.95,4271.28,4607.69,4349.74,1078.0,0,0.8308005355852418
4310.77,3977.44,4253.33,4122.05,4320.0,4605.13,4083.08,4611.79,4197.95,4245.64,4190.26,4285.13,4654.87,4391.79,1079.0,1,0.7677989501450383
4289.74,4015.38,4278.97,4146.67,4354.87,4621.03,4074.87,4610.26,4198.46,4222.05,4206.67,4282.56,4596.92,4354.87,1082.0,0,0.783544448389313
4298.46,4055.9,4267.18,4121.54,4361.54,4620.0,4065.64,4605.13,4208.72,4232.31,4198.97,4284.62,4613.85,4364.1,1084.0,0,0.7834178089389313
4315.9,3907.69,4246.15,4058.46,4317.44,4603.08,4103.08,4661.54,4257.44,4287.18,4291.79,4328.72,4744.62,4439.49,1085.0,1,0.9642286787735369
4303.08,3997.95,4261.03,4093.85,4345.13,4624.62,4073.85,4612.31,4212.82,4244.62,4216.41,4288.21,4614.87,4370.26,1086.0,0,0.846698389206107
4313.33,3950.26,4249.74,4084.62,4327.69,4601.03,4092.82,4636.92,4234.87,4261.03,4257.95,4304.62,4685.64,4397.95,1088.0,1,0.8793587081221375
4292.31,3951.28,4255.9,4101.54,4329.23,4610.26,4091.28,4622.05,4205.64,4243.08,4241.54,4309.74,4653.33,4370.26,1094.0,1,0.8365411406513995
4281.54,4029.23,4249.74,4108.21,4336.41,4619.49,4063.59,4602.56,4197.95,4221.03,4198.46,4263.08,4583.59,4333.85,1095.0,0,0.809769601394402
4316.41,4014.36,4290.77,4143.08,4383.08,4652.31,4109.23,4640.0,4224.62,4238.46,4189.23,4284.62,4606.67,4371.28,1097.0,1,0.8482816141119593
4277.95,4012.82,4249.23,4114.87,4341.54,4627.69,4056.92,4610.26,4199.49,4223.59,4195.9,4264.62,4593.85,4327.69,1099.0,0,0.9003753589720103
4259.49,4007.18,4242.05,4117.95,4332.82,4619.49,4065.64,4583.08,4173.33,4218.97,4176.92,4251.28,4579.49,4313.85,1104.0,0,0.8535784691145039
4456.92,4128.21,4303.08,4191.28,4348.72,4614.36,4070.77,4580.51,4178.46,4230.26,4227.18,4316.41,4645.13,4492.82,1105.0,0,0.7934606696463105
4298.97,4040.51,4265.13,4137.44,4344.62,4621.54,4076.92,4615.9,4208.72,4234.87,4204.1,4278.97,4618.97,4348.21,1112.0,0,0.6916637307048346
4338.97,3994.36,4293.33,4136.41,4360.0,4631.28,4093.85,4647.69,4225.64,4271.28,4248.21,4311.79,4678.97,4430.26,1114.0,1,0.8280624128982188
4385.64,4058.97,4346.67,4187.18,4423.08,4701.54,4155.9,4680.51,4265.64,4298.46,4290.26,4345.13,4695.38,4455.9,1116.0,1,0.8766538142569975
4332.82,3964.62,4254.36,4113.33,4338.97,4600.0,4065.64,4591.28,4181.54,4228.72,4196.92,4282.56,4610.26,4392.31,1117.0,1,0.9049519006335878
4281.03,4034.36,4253.33,4139.49,4340.0,4608.72,4076.92,4617.44,4196.41,4202.56,4185.64,4263.08,4582.05,4331.79,1118.0,0,0.7668796686717557
4310.77,4004.1,4265.64,4112.82,4339.49,4611.79,4056.41,4617.95,4215.9,4236.92,4180.51,4281.54,4618.46,4370.77,1119.0,1,0.7350044332162851
4356.92,3997.44,4291.79,4123.59,4358.97,4635.9,4089.74,4643.08,4216.92,4271.28,4258.46,4313.85,4703.08,4448.72,1120.0,1,0.842919681043257
4285.64,4011.28,4254.36,4118.46,4345.13,4610.26,4044.62,4598.46,4186.15,4226.15,4196.41,4267.69,4584.1,4350.77,1121.0,1,0.7253108214096693
4283.59,3993.33,4261.03,4117.44,4321.54,4613.85,4053.85,4613.33,4193.33,4217.95,4195.9,4272.31,4598.97,4346.15,1123.0,0,0.6585694077302798
4328.72,4025.64,4282.56,4138.46,4364.1,4633.85,4098.46,4627.69,4209.23,4243.08,4224.62,4293.85,4637.95,4402.56,1124.0,1,0.6764494256997455
4309.74,3943.08,4251.28,4083.59,4329.74,4603.08,4097.95,4643.08,4236.92,4258.46,4258.46,4304.1,4680.0,4403.08,1128.0,1,0.8787644417684479
4245.64,4024.1,4233.85,4117.44,4341.03,4629.74,4066.15,4613.85,4180.51,4183.08,4157.95,4238.46,4545.64,4289.74,1129.0,0,0.8900619355496183
4312.82,4012.82,4248.72,4126.15,4338.97,4628.72,4088.21,4610.77,4204.1,4244.1,4203.08,4280.51,4601.54,4382.56,1131.0,0,0.6863278030585241
4301.54,4006.67,4248.21,4115.38,4325.64,4596.41,4054.36,4593.33,4184.1,4216.41,4184.62,4266.67,4604.62,4365.64,1132.0,1,0.7696612791501273
4348.72,4002.05,4261.54,4137.95,4347.69,4603.59,4061.54,4592.31,4188.72,4225.64,4194.36,4278.46,4585.64,4382.56,1134.0,1,0.7911781200788804
4280.51,3993.33,4266.67,4118.97,4334.36,4626.15,4065.64,4626.67,4202.56,4206.15,4190.26,4287.69,4609.74,4350.26,1135.0,0,0.8262370216972011
4279.49,3983.59,4264.1,4124.1,4348.21,4631.79,4077.44,4615.9,4199.49,4215.9,4190.77,4268.21,4593.33,4335.9,1137.0,0,0.7808702426972011
4265.64,4003.59,4246.67,4118.97,4342.05,4626.67,4073.85,4602.05,4190.26,4229.23,4184.1,4262.56,4589.23,4327.18,1138.0,0,0.8654187004503817
4301.54,4008.21,4266.67,4134.87,4359.49,4640.0,4083.59,4641.54,4206.67,4237.44,4220.0,4283.59,4624.62,4364.62,1140.0,0,0.7641340787099237
4294.36,4016.41,4256.92,4108.72,4332.31,4628.72,4056.41,4621.54,4202.05,4225.64,4196.41,4273.85,4596.92,4342.05,1142.0,0,0.8488229573256997
4309.23,4007.69,4251.79,4130.26,4345.13,4625.13,4080.0,4596.41,4185.13,4240.0,4196.92,4288.72,4601.03,4378.97,1143.0,0,0.761585684043257
4237.44,4001.54,4234.87,4102.56,4335.38,4616.92,4061.03,4602.56,4162.56,4197.95,4156.41,4245.13,4531.28,4283.08,1144.0,0,0.6493806346793894
4300.51,4000.0,4261.54,4120.0,4344.62,4622.05,4059.49,4614.36,4199.49,4229.23,4198.97,4273.85,4603.59,4352.31,1145.0,0,0.6487869740890585
4361.03,3988.72,4265.64,4125.13,4349.74,4605.64,4067.18,4589.74,4187.69,4237.95,4214.36,4292.82,4627.18,4417.95,1146.0,1,0.8752054546055981
4266.15,4034.87,4230.26,4108.72,4331.28,4603.59,4059.49,4596.41,4170.77,4189.23,4171.79,4240.0,4561.03,4309.23,1147.0,0,0.8406003245954199
4312.82,4020.51,4278.46,4141.54,4346.67,4618.46,4068.21,4610.77,4200.0,4233.85,4197.44,4268.21,4603.59,4362.05,1148.0,1,0.7026768923486006
4380.51,4005.13,4290.26,4121.54,4350.26,4629.74,4088.21,4632.31,4220.51,4263.08,4252.82,4313.85,4718.46,4474.36,1151.0,1,0.7937662527608143
4286.15,3996.92,4249.74,4120.0,4324.1,4616.41,4046.67,4600.51,4180.51,4211.79,4193.85,4275.9,4611.79,4338.97,1152.0,1,0.7515500628804073
4271.28,4008.72,4255.9,4123.59,4331.79,4623.59,4064.62,4604.62,4189.23,4224.62,4182.56,4269.74,4584.1,4332.82,1153.0,0,0.8490949733918575
4301.54,4058.46,4274.87,4137.95,4349.74,4628.21,4071.79,4601.03,4215.38,4237.95,4211.28,4278.46,4617.44,4363.08,1155.0,0,0.84029606873028
4305.13,4044.1,4257.95,4123.59,4347.18,4626.67,4079.49,4601.54,4195.38,4224.1,4204.62,4275.9,4613.33,4369.23,1156.0,0,0.7457784562035624
4293.85,4010.77,4254.87,4105.64,4333.33,4626.15,4055.9,4623.08,4207.69,4227.69,4191.28,4261.54,4591.28,4334.87,1157.0,0,0.8666776059058525
4253.33,4012.31,4254.36,4131.28,4353.85,4634.87,4110.26,4608.72,4203.08,4210.26,4173.85,4273.33,4552.31,4315.9,1158.0,0,0.7316988903969467
4285.64,3993.33,4276.41,4100.51,4333.85,4618.46,4081.03,4610.77,4189.23,4235.9,4203.59,4294.36,4590.26,4360.0,1160.0,0,0.7077984822926209
4322.56,4029.23,4296.92,4166.15,4380.51,4661.54,4100.0,4642.56,4233.33,4249.74,4203.59,4297.44,4630.26,4377.95,1163.0,1,0.7931609318015268
4300.51,4055.9,4266.15,4123.59,4361.03,4629.23,4060.51,4593.33,4198.46,4235.38,4193.33,4281.54,4612.82,4353.85,1164.0,0,0.8602344391882953
4368.72,4060.51,4319.49,4170.26,4383.08,4687.18,4123.08,4680.0,4256.92,4292.31,4270.26,4336.92,4671.79,4417.44,1165.0,1,0.782274767264631
4291.28,4012.31,4283.59,4126.67,4344.1,4618.97,4076.92,4632.82,4213.85,4227.18,4207.69,4291.79,4597.44,4359.49,1166.0,0,0.6693639625368957
4293.85,3994.36,4250.26,4115.9,4333.85,4631.79,4071.28,4630.26,4208.72,4247.69,4224.62,4282.05,4629.74,4367.69,1168.0,0,0.8993000798524173
4336.41,4038.46,4312.82,4172.82,4381.03,4652.82,4097.44,4644.1,4235.38,4254.87,4223.59,4318.46,4644.62,4401.03,1175.0,1,0.7231119222035624
4291.79,3975.38,4262.05,4105.13,4321.54,4626.67,4090.77,4637.95,4221.54,4238.46,4203.08,4289.74,4593.85,4354.87,1176.0,0,0.605737801643766
4306.67,4047.69,4265.13,4123.59,4348.72,4632.82,4084.62,4615.38,4206.15,4227.18,4212.31,4277.95,4616.41,4365.64,1177.0,0,0.7013282933282443
4287.69,4009.23,4261.03,4121.03,4358.46,4627.69,4072.31,4617.95,4201.03,4229.74,4196.92,4272.82,4608.21,4349.74,1184.0,0,0.7974050647709925
4292.31,3993.33,4275.9,4097.44,4333.85,4616.92,4087.69,4627.69,4208.72,4233.85,4207.18,4293.33,4602.05,4359.49,1185.0,0,0.714599066486005
4307.69,4024.1,4255.9,4118.97,4336.41,4604.62,4087.69,4610.26,4203.08,4231.79,4193.33,4282.56,4604.1,4357.44,1186.0,0,0.7107306743333334
4218.46,4022.56,4215.38,4119.49,4331.79,4611.79,4056.41,4608.21,4180.51,4178.46,4146.67,4230.26,4526.15,4267.18,1187.0,0,0.8387759696412215
4284.62,4004.1,4254.87,4119.49,4343.59,4618.46,4075.9,4620.51,4210.77,4223.59,4205.64,4280.0,4596.41,4351.28,1188.0,0,0.7756259161882952
4238.97,3979.49,4238.46,4108.21,4338.46,4617.44,4072.82,4604.62,4188.72,4205.13,4177.44,4257.44,4560.51,4301.54,1191.0,0,0.9584292615419849
4314.36,4035.38,4264.1,4118.97,4354.87,4633.33,4121.54,4621.54,4214.36,4233.33,4228.21,4293.85,4626.67,4368.21,1192.0,1,0.8749401382264632
4273.85,4002.56,4248.21,4121.54,4342.56,4618.46,4073.33,4616.41,4201.03,4216.41,4198.97,4262.05,4588.72,4348.21,1193.0,0,0.8019258440254453
4295.9,4007.18,4264.1,4124.1,4335.38,4611.28,4050.26,4614.36,4188.21,4228.72,4208.72,4282.05,4579.49,4357.95,1194.0,1,0.7854855094732824
4471.28,4104.1,4303.59,4151.79,4332.82,4591.28,4068.21,4587.69,4176.92,4224.62,4273.33,4341.03,4751.28,4534.36,1199.0,0,0.8926656271984733
4297.95,4003.08,4261.54,4104.1,4327.18,4626.15,4076.41,4620.51,4201.54,4224.1,4189.23,4268.21,4597.44,4352.82,1200.0,0,0.8156254304554709
4278.46,4026.67,4268.21,4126.67,4333.85,4611.28,4042.56,4596.92,4176.92,4220.0,4190.77,4273.85,4611.79,4341.54,1201.0,1,0.7541887535979643
4287.18,3946.15,4247.69,4087.69,4333.85,4618.46,4113.33,4644.62,4226.67,4253.33,4252.31,4306.15,4667.69,4374.36,1202.0,1,0.9056859045928752
4272.82,3972.31,4262.05,4103.59,4335.38,4622.05,4077.44,4633.33,4202.56,4228.21,4197.44,4274.87,4594.87,4341.54,1204.0,0,0.7535217505394401
4337.44,4040.0,4280.0,4136.41,4336.92,4612.31,4053.85,4590.77,4167.69,4205.64,4183.59,4283.08,4595.38,4380.0,1207.0,1,0.6761739390890587
4268.21,3971.79,4237.44,4093.33,4337.95,4622.56,4062.05,4605.64,4203.08,4220.51,4191.79,4252.31,4598.97,4330.26,1208.0,0,0.7721457206895674
4314.36,4011.28,4280.0,4138.97,4337.44,4622.56,4069.23,4623.59,4221.03,4241.54,4224.1,4292.82,4620.51,4377.44,1210.0,1,0.6606205752519083
4265.64,3988.21,4247.69,4108.72,4331.28,4628.72,4081.03,4616.41,4210.77,4223.08,4185.64,4266.67,4585.13,4334.36,1212.0,0,0.7976705787659032
4221.54,4023.08,4215.9,4122.05,4330.77,4613.33,4050.26,4597.44,4167.18,4175.9,4143.59,4233.33,4528.72,4267.18,1217.0,0,0.867295855167939
4300.51,4013.85,4264.1,4131.79,4334.36,4609.74,4048.21,4609.23,4175.9,4215.9,4198.97,4283.08,4571.79,4355.38,1218.0,1,0.7362296061704835
4233.85,4034.87,4233.33,4126.67,4348.72,4616.41,4053.33,4582.56,4156.92,4162.56,4106.15,4224.1,4451.28,4255.9,1220.0,0,0.9223084147073792
4335.9,3984.1,4273.33,4109.74,4349.23,4631.79,4090.26,4613.85,4203.59,4247.18,4215.38,4298.97,4622.05,4393.85,1221.0,1,0.8681024482595421
4240.0,4022.56,4221.03,4103.08,4332.31,4615.9,4058.46,4605.64,4178.46,4195.38,4164.1,4236.41,4551.28,4294.87,1224.0,0,0.8982564350890585
4364.1,4055.9,4353.85,4156.92,4373.33,4669.74,4110.77,4663.08,4237.44,4272.82,4255.38,4329.74,4658.97,4420.0,1225.0,0,0.7807847263435115
4340.51,4054.87,4327.18,4154.87,4366.67,4662.05,4109.74,4654.87,4233.85,4265.64,4242.56,4303.08,4643.08,4403.59,1226.0,0,0.6435622244300254
4265.13,3983.59,4248.21,4100.0,4331.79,4615.38,4077.95,4594.87,4186.15,4217.95,4188.21,4266.15,4574.87,4312.31,1229.0,0,0.8041072110203562
4301.54,3993.85,4269.74,4122.05,4332.31,4616.41,4074.36,4603.08,4207.18,4234.36,4204.1,4289.23,4611.28,4355.38,1231.0,0,0.8574977587684478
4291.28,3953.33,4255.9,4118.46,4333.33,4630.26,4064.1,4613.33,4193.85,4226.67,4208.21,4275.38,4598.97,4347.69,1232.0,0,0.8649249819389313
4329.23,4024.62,4265.64,4135.38,4331.79,4598.97,4062.05,4588.21,4188.21,4223.59,4192.82,4285.64,4613.85,4400.51,1233.0,1,0.7265237428575064
4291.28,4010.77,4268.72,4113.85,4346.15,4625.13,4086.15,4625.13,4213.85,4245.64,4211.79,4284.62,4605.64,4356.92,1234.0,0,0.7068199658040712
4290.77,4008.21,4245.13,4121.54,4326.15,4599.49,4060.0,4592.82,4181.54,4209.74,4180.0,4252.82,4577.44,4342.05,1235.0,1,0.7512141994809161
4281.54,3991.28,4246.15,4102.05,4348.21,4628.21,4069.74,4607.18,4195.38,4215.38,4202.05,4266.15,4605.13,4350.26,1236.0,0,0.8812862308295166
4301.03,4020.0,4279.49,4127.18,4348.21,4617.44,4073.85,4614.36,4216.92,4247.69,4221.54,4287.69,4620.0,4387.18,1238.0,1,0.5910621563282443
4257.44,3960.51,4260.0,4117.95,4333.85,4624.62,4066.67,4623.59,4211.79,4224.62,4176.41,4269.23,4575.38,4309.74,1241.0,0,0.8530262341348601
4295.38,4021.54,4272.82,4124.62,4346.67,4614.87,4050.77,4609.23,4181.03,4230.26,4196.92,4278.97,4593.85,4368.72,1244.0,1,0.6889609734300255
4373.33,4099.49,4263.08,4157.95,4357.44,4620.0,4067.69,4612.82,4194.87,4223.08,4212.31,4278.46,4609.23,4403.08,1245.0,0,0.7751038364809161
4235.38,4053.85,4230.77,4134.87,4332.82,4616.92,4057.95,4580.51,4167.18,4197.44,4134.36,4229.23,4504.62,4260.0,1246.0,0,0.8948507067913486
4288.21,4006.15,4249.23,4109.74,4342.56,4618.97,4050.26,4602.56,4182.56,4219.49,4191.28,4265.64,4583.08,4351.79,1248.0,1,0.6720281408015267
4337.44,3983.08,4266.15,4102.05,4332.31,4625.64,4108.72,4633.33,4209.74,4222.05,4223.59,4303.08,4632.82,4396.92,1249.0,1,0.9284615042951654
4300.51,4003.08,4265.64,4110.26,4341.54,4633.85,4085.13,4620.0,4212.31,4248.72,4203.59,4285.64,4603.08,4374.87,1255.0,0,0.7803969417888041
4320.51,4019.49,4287.18,4137.44,4344.1,4617.95,4070.77,4616.41,4213.85,4236.41,4211.28,4287.69,4618.46,4378.97,1258.0,1,0.7222517753664124
4301.54,4017.44,4248.21,4118.97,4326.67,4585.64,4076.41,4595.9,4185.64,4225.64,4179.49,4273.33,4596.92,4352.82,1260.0,0,0.8854298386895675
4287.69,3995.38,4248.21,4114.36,4322.56,4607.18,4041.54,4595.38,4182.56,4209.74,4191.79,4276.41,4609.23,4340.0,1262.0,1,0.861340480821883
4285.64,3935.38,4256.41,4112.31,4343.08,4630.26,4057.95,4608.21,4204.1,4229.74,4201.03,4267.69,4594.36,4347.69,1267.0,0,0.9014904232239186
4331.79,3981.54,4288.21,4123.59,4354.87,4638.97,4091.28,4646.15,4228.21,4268.21,4239.49,4304.62,4670.26,4422.56,1269.0,1,0.9212576546895676
4322.05,3998.97,4275.38,4126.67,4328.72,4612.31,4060.51,4622.05,4200.0,4221.54,4194.36,4284.62,4581.03,4365.13,1271.0,1,0.7193982592671757
4283.08,4004.1,4266.67,4134.36,4346.67,4617.44,4057.44,4610.26,4196.41,4221.54,4194.87,4270.26,4592.82,4353.85,1272.0,0,0.6346710176895675
4281.54,4037.44,4249.74,4137.95,4334.87,4609.74,4078.46,4614.87,4189.23,4205.64,4182.56,4263.59,4578.97,4333.85,1274.0,0,0.7919280166437659
4282.56,4032.31,4249.23,4134.36,4335.9,4608.72,4071.28,4613.85,4193.33,4204.1,4185.13,4257.95,4584.1,4330.77,1275.0,0,0.7979921054910942
4292.31,4043.08,4262.05,4113.85,4349.74,4623.08,4069.74,4591.79,4189.23,4217.95,4186.15,4274.87,4600.51,4349.23,1278.0,0,0.8591293735419848
4303.08,4008.21,4251.79,4110.77,4338.97,4621.54,4072.31,4605.64,4205.64,4249.23,4201.54,4283.08,4600.0,4378.46,1280.0,0,0.6726569310559797
4302.56,4041.03,4287.18,4151.28,4383.08,4654.87,4108.21,4669.23,4251.28,4273.33,4226.15,4299.49,4646.67,4376.92,1282.0,1,0.8730120538575062
4272.31,4025.13,4262.56,4143.59,4355.38,4624.62,4103.59,4603.08,4215.9,4219.49,4191.28,4278.97,4576.41,4329.23,1283.0,0,0.744669310340967
4303.59,4060.51,4271.28,4122.56,4363.59,4627.18,4062.05,4597.44,4201.54,4237.95,4201.03,4286.15,4618.97,4365.13,1284.0,0,0.8491021308982188
4278.46,4009.74,4235.38,4104.1,4325.13,4611.28,4076.92,4628.21,4197.95,4212.82,4192.82,4251.28,4592.31,4327.18,1285.0,0,0.7742835179567431
4277.44,4009.74,4261.54,4126.67,4354.36,4629.23,4062.05,4602.56,4207.69,4238.46,4196.41,4273.33,4601.03,4336.92,1286.0,0,0.8029748010101783
4316.41,4035.38,4267.69,4122.05,4353.33,4625.13,4105.64,4621.54,4228.21,4243.59,4225.13,4294.36,4623.08,4374.87,1287.0,1,0.9255549731704835
4284.1,3961.03,4269.23,4106.67,4337.95,4631.28,4084.1,4638.97,4212.82,4248.72,4222.05,4295.38,4622.05,4344.1,1290.0,0,0.7981675359185751
4216.92,4045.13,4221.54,4134.36,4334.87,4620.51,4056.41,4591.28,4169.23,4182.56,4115.9,4213.33,4480.0,4235.38,1292.0,0,0.906909492114504
4305.64,4021.54,4264.62,4117.95,4347.18,4624.62,4116.41,4629.74,4227.69,4248.72,4214.36,4292.82,4627.69,4365.64,1293.0,1,0.8232476609287531
4309.23,3976.92,4269.74,4106.67,4339.49,4616.92,4093.85,4615.38,4191.28,4218.46,4206.67,4278.46,4602.56,4379.49,1297.0,1,0.7862455646743003
4404.1,4011.28,4276.92,4136.92,4361.54,4608.21,4082.05,4595.9,4191.28,4255.9,4252.82,4313.85,4674.36,4478.97,1303.0,1,0.7809779388880408
4266.67,4017.44,4257.44,4120.0,4335.9,4614.87,4042.05,4598.46,4181.54,4209.74,4187.69,4267.69,4605.13,4323.08,1304.0,1,0.8353855118956742
